IDENTIDADE;STATUS;UF;SEXO;ESCOLARIDADE;ESTCIV;RENDA;NATUREZA;REGIAO;IDADE
LC_19026;admpl;SP;F;superior;casado;1273;empregado;E;63
LC_19027;admpl;SP;F;superior;casado;549;outros;F;49
LC_19028;admpl;SP;F;secundario;casado;4489;empregado;F;57
LC_19029;admpl;SP;F;secundario;casado;3453;empregado;E;57
LC_19030;inad;SP;M;superior;solt;5402;empregado;D;43
LC_19031;admpl;MG;M;posgrad;solt;2196;empregado;B;47
LC_19032;admpl;SP;M;primario;solt;603;empregado;E;44
LC_19033;admpl;SP;F;superior;solt;1100;empregado;F;46
LC_19034;admpl;SP;F;superior;casado;544;empregado;D;66
LC_19035;admpl;SP;F;primario;solt;1072;empregado;D;42
LC_19036;admpl;SP;M;secundario;solt;4690;empregado;E;38
LC_19037;admpl;SP;M;primario;solt;1095;empregado;E;49
LC_19038;inad;SP;M;superior;solt;5226;autonomo;A;51
LC_19039;admpl;MG;F;primario;viuvo;333;empregado;F;61
LC_19040;admpl;MG;M;superior;solt;2292;empregado;D;69
LC_19041;admpl;SP;M;primario;solt;2278;outros;D;70
LC_19042;admpl;SP;F;superior;casado;1742;empregado;B;38
LC_19043;inad;SP;M;secundario;solt;1363;empregado;D;54
LC_19044;admpl;SP;F;secundario;casado;1622;empregado;F;51
LC_19045;inad;SP;M;primario;solt;140;empregado;E;46
LC_19046;inad;SP;M;superior;solt;1641;empregado;B;44
LC_19047;inad;SP;M;superior;solt;987;empregado;D;52
LC_19048;inad;SP;F;superior;divorciado;3127;empregado;B;66
LC_19049;inad;MG;F;secundario;solt;1628;empregado;B;30
LC_19050;admpl;MG;F;secundario;solt;2561;empregado;B;32
LC_19051;inad;MG;M;superior;solt;3350;empregado;B;67
LC_19052;admpl;SP;M;primario;casado;767;empregado;F;42
LC_19053;inad;MG;M;superior;solt;3838;empregado;C;45
LC_19054;inad;SP;F;superior;divorciado;1051;outros;E;47
LC_19055;inad;MG;M;secundario;solt;2583;outros;B;42
LC_19056;inad;MG;F;posgrad;solt;1710;empregado;C;51
LC_19057;inad;MG;F;superior;divorciado;4127;empregado;B;42
LC_19058;inad;SP;M;superior;solt;4020;empregado;B;50
LC_19059;admpl;MG;F;secundario;solt;550;empregado;B;43
LC_19060;inad;SP;M;primario;solt;2358;empregado;C;31
LC_19061;inad;SP;M;superior;solt;618;empregado;F;44
LC_19062;admpl;SP;F;superior;solt;4958;empregado;E;59
LC_19063;admpl;SP;M;secundario;solt;2863;empregado;B;33
LC_19064;admpl;SP;M;superior;solt;1929;empregado;B;57
LC_19065;admpl;SP;F;primario;solt;402;empregado;E;35
LC_19066;admpl;SP;F;superior;solt;674;outros;E;49
LC_19067;inad;SP;M;secundario;casado;12277;empregado;C;61
LC_19068;admpl;SP;F;superior;solt;2144;empregado;B;41
LC_19069;admpl;SP;M;superior;casado;757;empregado;E;56
LC_19070;inad;SP;M;secundario;solt;6406;empregado;B;68
LC_19071;admpl;SP;F;primario;solt;2051;autonomo;F;40
LC_19072;admpl;SP;F;superior;casado;1233;empregado;D;53
LC_19073;inad;SP;F;secundario;solt;1389;autonomo;A;42
LC_19074;admpl;SP;F;posgrad;solt;2680;empregado;F;49
LC_19075;admpl;SP;M;superior;solt;1310;empregado;B;34
LC_19076;admpl;SP;F;secundario;casado;1072;empregado;F;48
LC_19077;admpl;SP;F;superior;casado;3886;empregado;F;59
LC_19078;admpl;SP;F;superior;viuvo;691;empregado;F;60
LC_19079;inad;SP;M;secundario;solt;3290;empregado;B;37
LC_19080;inad;SP;M;secundario;solt;2010;empregado;F;45
LC_19081;admpl;SP;F;superior;solt;1251;empregado;E;40
LC_19082;inad;SP;F;secundario;solt;2685;empregado;B;34
LC_19083;admpl;SP;F;superior;casado;4321;empregado;D;58
LC_19084;admpl;SP;F;secundario;solt;4704;empregado;D;39
LC_19085;inad;SP;M;primario;solt;837;empregado;E;65
LC_19086;admpl;MG;M;secundario;solt;6026;empregado;B;42
LC_19087;inad;SP;M;primario;solt;3702;autonomo;C;39
LC_19088;inad;SP;M;primario;solt;2886;outros;E;49
LC_19089;admpl;SP;M;superior;solt;2605;empregado;F;52
LC_19090;inad;SP;M;superior;solt;664;empregado;A;65
LC_19091;inad;SP;M;primario;solt;2680;outros;A;53
LC_19092;inad;SP;M;secundario;casado;3350;empregado;B;54
LC_19093;inad;SP;M;secundario;solt;5057;empregado;B;36
LC_19094;inad;SP;M;superior;casado;5360;outros;B;54
LC_19095;inad;SP;M;primario;solt;2010;empregado;C;61
LC_19096;admpl;SP;M;superior;solt;1340;empregado;D;40
LC_19097;admpl;SP;F;superior;solt;2144;outros;E;37
LC_19098;inad;SP;M;superior;casado;1640;outros;F;69
LC_19099;inad;SP;M;primario;solt;2412;autonomo;A;49
LC_19100;admpl;SP;F;superior;casado;670;empregado;E;47
LC_19101;admpl;SP;M;primario;solt;6918;empregado;C;43
LC_19102;inad;SP;M;posgrad;solt;264;empregado;E;50
LC_19103;admpl;SP;M;superior;solt;1147;empregado;E;48
LC_19104;admpl;SP;F;primario;solt;443;empregado;F;55
LC_19105;admpl;SP;F;secundario;casado;3057;empregado;F;41
LC_19106;inad;SP;M;secundario;viuvo;17226;empregado;C;49
LC_19107;admpl;SP;F;secundario;casado;1283;empregado;F;35
LC_19108;admpl;SP;M;superior;casado;670;empregado;D;67
LC_19109;inad;SP;M;superior;divorciado;3350;empregado;F;38
LC_19110;admpl;SP;M;secundario;solt;13400;empregado;F;38
LC_19111;admpl;SP;F;secundario;solt;3350;empregado;F;43
LC_19112;admpl;SP;M;superior;solt;3752;empregado;B;37
LC_19113;admpl;SP;M;secundario;solt;489;empregado;F;57
LC_19114;inad;SP;F;secundario;casado;5710;empregado;E;39
LC_19115;admpl;SP;M;primario;casado;464;empregado;F;51
LC_19116;inad;SP;M;secundario;solt;6886;empregado;B;44
LC_19117;admpl;SP;F;secundario;solt;1340;outros;E;57
LC_19118;admpl;SP;F;superior;outros;2010;autonomo;B;49
LC_19119;admpl;SP;F;posgrad;casado;1110;empregado;E;48
LC_19120;inad;SP;F;secundario;solt;12624;empregado;C;61
LC_19121;inad;SP;F;secundario;solt;5596;empregado;B;67
LC_19122;inad;SP;M;secundario;solt;6838;empregado;C;41
LC_19123;admpl;SP;F;secundario;casado;2680;outros;B;52
LC_19124;inad;SP;M;superior;solt;1644;outros;D;58
LC_19125;inad;SP;M;primario;solt;1157;empregado;F;41
LC_19126;admpl;SP;M;superior;solt;1239;outros;C;50
LC_19127;admpl;SP;F;superior;solt;43;outros;E;42
LC_19128;admpl;SP;F;secundario;casado;1538;empregado;B;67
LC_19129;admpl;SP;F;secundario;solt;3951;empregado;B;33
LC_19130;admpl;SP;F;primario;viuvo;384;empregado;E;38
LC_19131;admpl;SP;M;posgrad;solt;6719;empregado;D;48
LC_19132;admpl;SP;F;superior;casado;1876;outros;F;61
LC_19133;admpl;SP;F;superior;solt;1742;outros;E;53
LC_19134;admpl;SP;F;posgrad;casado;1085;empregado;C;38
LC_19135;inad;SP;F;secundario;solt;20100;outros;B;52
LC_19136;admpl;SP;M;superior;casado;127;empregado;E;67
LC_19137;admpl;SP;F;superior;casado;1125;empregado;B;66
LC_19138;admpl;SP;M;secundario;casado;3924;empregado;F;54
LC_19139;admpl;SP;M;superior;casado;359;empregado;F;58
LC_19140;admpl;SP;F;posgrad;casado;669;empregado;F;31
LC_19141;admpl;SP;M;primario;solt;670;empregado;F;68
LC_19142;admpl;SP;M;secundario;solt;4020;outros;B;50
LC_19143;inad;SP;M;primario;solt;3350;empregado;F;64
LC_19144;admpl;SP;M;superior;casado;1113;outros;E;37
LC_19145;admpl;SP;F;superior;solt;3824;empregado;B;68
LC_19146;admpl;SP;M;secundario;solt;1876;empregado;F;57
LC_19147;inad;SP;M;primario;solt;2676;empregado;F;59
LC_19148;inad;SP;F;superior;solt;6700;autonomo;B;67
LC_19149;inad;SP;M;primario;solt;1742;autonomo;F;41
LC_19150;admpl;SP;F;posgrad;solt;2680;outros;F;63
LC_19151;admpl;SP;F;secundario;casado;2010;outros;D;56
LC_19152;admpl;SP;M;primario;casado;804;empregado;F;56
LC_19153;admpl;SP;M;secundario;solt;36884;empregado;C;31
LC_19154;inad;SP;M;superior;solt;1881;empregado;F;37
LC_19155;admpl;SP;M;primario;solt;2111;empregado;F;32
LC_19156;admpl;SP;F;superior;casado;1496;outros;D;33
LC_19157;admpl;SP;M;secundario;casado;3119;outros;B;62
LC_19158;admpl;SP;F;posgrad;casado;2680;outros;F;51
LC_19159;admpl;SP;F;primario;casado;480;empregado;D;47
LC_19160;admpl;SP;F;posgrad;casado;871;outros;F;54
LC_19161;admpl;SP;M;secundario;solt;4020;empregado;B;55
LC_19162;admpl;SP;M;posgrad;solt;4020;outros;B;69
LC_19163;admpl;SP;M;posgrad;solt;2708;empregado;F;42
LC_19164;admpl;SP;M;secundario;solt;2483;empregado;F;59
LC_19165;admpl;SP;M;secundario;casado;3085;empregado;B;40
LC_19166;inad;SP;F;superior;casado;543;empregado;E;61
LC_19167;admpl;SP;M;superior;casado;362;empregado;E;59
LC_19168;inad;SP;F;secundario;solt;2388;empregado;B;34
LC_19169;admpl;SP;F;posgrad;solt;1807;empregado;D;45
LC_19170;admpl;SP;F;superior;casado;2680;empregado;D;45
LC_19171;admpl;SP;M;superior;solt;1259;autonomo;A;47
LC_19172;inad;SP;F;superior;casado;4160;empregado;B;37
LC_19173;admpl;SP;F;secundario;solt;4690;empregado;B;66
LC_19174;inad;SP;M;secundario;solt;3350;outros;B;36
LC_19175;admpl;MG;F;secundario;solt;3272;empregado;D;50
LC_19176;admpl;SP;F;primario;solt;598;empregado;F;35
LC_19177;admpl;SP;M;primario;casado;805;empregado;E;68
LC_19178;admpl;SP;M;superior;solt;251;empregado;E;69
LC_19179;admpl;MG;M;superior;solt;773;outros;C;37
LC_19180;admpl;SP;F;secundario;solt;1876;empregado;E;56
LC_19181;admpl;SP;F;secundario;solt;1608;outros;E;65
LC_19182;admpl;SP;F;superior;solt;2680;empregado;E;65
LC_19183;admpl;SP;F;superior;solt;737;outros;D;52
LC_19184;inad;SP;F;superior;solt;1299;empregado;F;38
LC_19185;inad;SP;F;primario;solt;892;autonomo;F;59
LC_19186;admpl;SP;F;superior;casado;2606;empregado;E;38
LC_19187;inad;SP;M;superior;outros;2327;autonomo;F;50
LC_19188;admpl;SP;M;primario;solt;1054;outros;F;65
LC_19189;admpl;SP;F;secundario;casado;1743;empregado;F;51
LC_19190;admpl;SP;F;superior;solt;1608;empregado;F;50
LC_19191;admpl;SP;F;primario;casado;561;outros;B;31
LC_19192;admpl;SP;F;superior;solt;871;outros;D;67
LC_19193;admpl;SP;M;secundario;solt;1831;empregado;D;64
LC_19194;admpl;SP;M;primario;solt;509;empregado;E;44
LC_19195;admpl;SP;F;superior;casado;737;outros;E;35
LC_19196;admpl;SP;F;secundario;casado;9889;empregado;C;36
LC_19197;admpl;SP;F;secundario;solt;1885;empregado;D;70
LC_19198;inad;SP;F;superior;divorciado;1581;autonomo;F;50
LC_19199;admpl;SP;F;primario;solt;144720;outros;E;39
LC_19200;inad;SP;M;posgrad;viuvo;2011;autonomo;F;60
LC_19201;admpl;SP;F;secundario;solt;4020;empregado;D;41
LC_19202;admpl;SP;M;primario;casado;2412;autonomo;F;50
LC_19203;admpl;SP;F;superior;solt;398;empregado;D;49
LC_19204;inad;SP;M;secundario;solt;5456;empregado;D;38
LC_19205;admpl;SP;M;superior;solt;553;empregado;E;60
LC_19206;admpl;SP;F;superior;solt;2752;outros;E;41
LC_19207;admpl;SP;M;superior;solt;4020;empregado;F;38
LC_19208;admpl;SP;F;secundario;viuvo;1005;empregado;B;58
LC_19209;inad;SP;F;secundario;solt;2680;autonomo;B;68
LC_19210;inad;SP;M;superior;solt;2986;empregado;F;58
LC_19211;admpl;SP;M;secundario;solt;45333;empregado;C;41
LC_19212;admpl;SP;F;superior;solt;3350;outros;F;53
LC_19213;inad;MG;M;superior;solt;97;empregado;F;51
LC_19214;inad;SP;F;superior;divorciado;992;autonomo;A;60
LC_19215;admpl;SP;F;secundario;viuvo;2510;empregado;C;65
LC_19216;inad;MG;M;primario;solt;1765;empregado;D;51
LC_19217;inad;SP;M;secundario;outros;4565;autonomo;C;38
LC_19218;inad;SP;M;secundario;solt;3624;empregado;B;34
LC_19219;inad;MG;M;superior;solt;1163;empregado;B;59
LC_19220;admpl;SP;M;secundario;solt;22133;empregado;C;56
LC_19221;inad;SP;M;secundario;solt;1;empregado;D;33
LC_19222;admpl;SP;F;superior;casado;864;empregado;E;66
LC_19223;admpl;SP;F;secundario;solt;4081;empregado;B;69
LC_19224;inad;MG;F;secundario;solt;3908;empregado;C;54
LC_19225;inad;SP;F;secundario;divorciado;1035;empregado;B;36
LC_19226;admpl;SP;M;superior;solt;1833;empregado;D;53
LC_19227;inad;SP;M;posgrad;solt;6030;autonomo;C;55
LC_19228;admpl;SP;F;secundario;casado;1608;empregado;F;45
LC_19229;admpl;SP;F;primario;solt;402;autonomo;E;38
LC_19230;inad;SP;M;superior;solt;1996;autonomo;E;48
LC_19231;admpl;SP;M;secundario;casado;2680;autonomo;B;40
LC_19232;admpl;SP;F;superior;casado;1043;empregado;D;45
LC_19233;admpl;SP;M;primario;solt;1340;autonomo;C;44
LC_19234;inad;MG;M;secundario;solt;2639;empregado;C;65
LC_19235;admpl;SP;F;superior;casado;1095;empregado;D;49
LC_19236;inad;SP;M;primario;solt;4031;outros;B;46
LC_19237;admpl;SP;F;superior;casado;670;empregado;E;30
LC_19238;admpl;SP;M;primario;solt;825;outros;E;56
LC_19239;admpl;SP;M;primario;casado;616;empregado;E;62
LC_19240;admpl;SP;F;secundario;solt;1608;empregado;B;50
LC_19241;admpl;SP;M;primario;solt;2144;empregado;C;45
LC_19242;inad;SP;F;superior;viuvo;1205;empregado;D;56
LC_19243;inad;SP;F;superior;outros;2666;outros;F;66
LC_19244;inad;SP;F;posgrad;casado;1382;outros;F;38
LC_19245;admpl;SP;M;superior;solt;1152;outros;E;32
LC_19246;admpl;SP;F;primario;solt;550;empregado;F;43
LC_19247;inad;SP;F;posgrad;solt;5174;empregado;B;46
LC_19248;admpl;SP;M;posgrad;solt;911;outros;E;50
LC_19249;inad;SP;M;superior;solt;1299;empregado;C;63
LC_19250;admpl;SP;F;secundario;casado;1474;empregado;B;65
LC_19251;admpl;SP;F;superior;solt;767;outros;D;39
LC_19252;admpl;SP;F;superior;solt;4020;empregado;F;45
LC_19253;inad;SP;M;superior;solt;415;empregado;F;62
LC_19254;admpl;SP;M;primario;casado;1983;empregado;E;62
LC_19255;admpl;SP;F;secundario;solt;2349;empregado;B;36
LC_19256;admpl;SP;M;secundario;solt;18100;empregado;C;35
LC_19257;admpl;SP;M;primario;casado;536;outros;F;35
LC_19258;inad;SP;M;superior;casado;2453;empregado;F;67
LC_19259;admpl;SP;F;primario;casado;224;empregado;E;69
LC_19260;admpl;SP;F;superior;solt;1742;empregado;E;31
LC_19261;admpl;SP;F;superior;casado;778;empregado;D;34
LC_19262;inad;SP;M;primario;solt;1681;empregado;C;39
LC_19263;admpl;SP;M;superior;casado;1072;outros;E;36
LC_19264;admpl;SP;M;secundario;solt;4022;outros;B;44
LC_19265;inad;SP;F;posgrad;solt;1608;outros;A;57
LC_19266;admpl;SP;M;superior;casado;866;outros;F;49
LC_19267;inad;SP;M;secundario;solt;1608;empregado;C;55
LC_19268;inad;SP;F;secundario;casado;2197;empregado;A;47
LC_19269;admpl;SP;F;superior;casado;1340;outros;E;67
LC_19270;admpl;SP;F;secundario;casado;11643;outros;B;59
LC_19271;inad;SP;M;superior;solt;214;empregado;C;39
LC_19272;inad;SP;M;primario;solt;1204;autonomo;A;31
LC_19273;inad;SP;M;posgrad;solt;2822;empregado;D;32
LC_19274;inad;SP;M;superior;solt;1524;autonomo;B;60
LC_19275;inad;MG;F;secundario;solt;2062;empregado;D;52
LC_19276;inad;MG;M;primario;solt;2367;empregado;F;45
LC_19277;admpl;MG;F;secundario;outros;2053;empregado;B;30
LC_19278;admpl;MG;M;primario;divorciado;625;empregado;F;33
LC_19279;inad;MG;M;superior;solt;1021;empregado;B;67
LC_19280;inad;SP;F;secundario;casado;2680;empregado;B;69
LC_19281;inad;SP;M;posgrad;solt;5933;empregado;F;45
LC_19282;admpl;SP;M;primario;solt;1340;outros;E;53
LC_19283;admpl;SP;F;superior;casado;636;empregado;E;67
LC_19284;admpl;SP;M;secundario;solt;3045;empregado;B;45
LC_19285;admpl;SP;F;superior;casado;1876;outros;B;64
LC_19286;admpl;SP;M;primario;solt;763;empregado;F;70
LC_19287;admpl;SP;F;superior;casado;592;empregado;E;50
LC_19288;admpl;SP;F;secundario;casado;882;empregado;D;67
LC_19289;inad;SP;F;secundario;solt;804;empregado;F;58
LC_19290;inad;SP;M;primario;solt;3350;empregado;B;69
LC_19291;inad;SP;M;secundario;solt;13213;empregado;F;65
LC_19292;admpl;SP;F;superior;solt;2465;empregado;D;40
LC_19293;admpl;SP;F;secundario;casado;183;outros;C;56
LC_19294;admpl;SP;F;superior;solt;442;empregado;E;36
LC_19295;inad;SP;M;secundario;solt;2738;empregado;B;38
LC_19296;inad;SP;F;superior;casado;1310;empregado;E;69
LC_19297;inad;SP;M;superior;solt;505;empregado;C;55
LC_19298;inad;SP;F;superior;divorciado;4020;autonomo;B;51
LC_19299;inad;SP;M;superior;solt;964;empregado;F;57
LC_19300;inad;SP;M;primario;solt;869;autonomo;F;42
LC_19301;inad;SP;M;primario;solt;3573;empregado;D;52
LC_19302;inad;SP;F;primario;divorciado;2144;empregado;B;54
LC_19303;admpl;SP;M;superior;solt;2680;empregado;C;47
LC_19304;admpl;SP;M;superior;solt;3350;empregado;F;57
LC_19305;admpl;SP;M;superior;solt;1171;empregado;E;31
LC_19306;admpl;SP;M;superior;casado;4020;empregado;F;34
LC_19307;admpl;SP;M;superior;solt;931;empregado;F;39
LC_19308;admpl;SP;M;superior;solt;1464;empregado;C;47
LC_19309;admpl;SP;F;superior;casado;644;outros;F;61
LC_19310;admpl;SP;F;superior;solt;787;empregado;E;34
LC_19311;admpl;SP;F;superior;casado;700;outros;E;41
LC_19312;admpl;SP;M;primario;solt;1340;empregado;C;59
LC_19313;inad;SP;F;superior;viuvo;536;empregado;E;63
LC_19314;admpl;SP;M;secundario;solt;1915;empregado;C;48
LC_19315;inad;SP;M;secundario;solt;1340;autonomo;D;44
LC_19316;admpl;SP;F;superior;casado;619;empregado;D;49
LC_19317;admpl;SP;F;superior;casado;1273;outros;D;37
LC_19318;admpl;SP;F;superior;casado;2680;outros;E;67
LC_19319;inad;SP;F;secundario;outros;1876;empregado;B;30
LC_19320;inad;SP;F;secundario;outros;1340;autonomo;A;47
LC_19321;admpl;SP;F;superior;casado;416;empregado;E;33
LC_19322;admpl;SP;F;superior;casado;1118;outros;C;44
LC_19323;inad;SP;M;primario;solt;2010;autonomo;F;54
LC_19324;inad;SP;F;superior;casado;2118;empregado;D;50
LC_19325;admpl;SP;F;primario;casado;1340;empregado;E;55
LC_19326;inad;SP;F;superior;solt;2680;empregado;F;37
LC_19327;admpl;SP;M;posgrad;casado;1005;outros;B;61
LC_19328;admpl;SP;F;posgrad;solt;1445;empregado;E;49
LC_19329;admpl;SP;F;secundario;casado;968;empregado;B;63
LC_19330;admpl;SP;M;secundario;solt;3350;outros;B;42
LC_19331;inad;SP;M;superior;solt;2412;empregado;C;66
LC_19332;inad;SP;F;primario;casado;8040;autonomo;F;52
LC_19333;admpl;SP;M;secundario;solt;6700;outros;B;59
LC_19334;admpl;SP;M;secundario;casado;1340;empregado;F;31
LC_19335;inad;SP;F;superior;solt;11532;autonomo;A;46
LC_19336;admpl;SP;M;superior;solt;3011;empregado;C;60
LC_19337;admpl;SP;F;secundario;solt;402;empregado;B;54
LC_19338;inad;SP;M;secundario;solt;1231;autonomo;D;66
LC_19339;admpl;SP;F;secundario;casado;2144;empregado;C;45
LC_19340;admpl;SP;F;superior;solt;2680;outros;D;31
LC_19341;inad;SP;M;primario;casado;4842;empregado;A;51
LC_19342;inad;SP;M;superior;solt;1066;empregado;B;40
LC_19343;admpl;SP;F;secundario;solt;2010;empregado;B;43
LC_19344;admpl;SP;M;primario;casado;1932;outros;F;46
LC_19345;admpl;SP;F;secundario;solt;2489;empregado;E;49
LC_19346;admpl;MG;M;posgrad;solt;4690;outros;D;68
LC_19347;admpl;SP;M;superior;casado;853;empregado;E;49
LC_19348;inad;SP;M;secundario;casado;16072;empregado;B;61
LC_19349;inad;SP;F;superior;casado;512;empregado;F;51
LC_19350;admpl;SP;F;superior;solt;2278;empregado;D;56
LC_19351;admpl;SP;F;primario;solt;487;outros;E;56
LC_19352;admpl;SP;F;superior;solt;438;empregado;D;62
LC_19353;admpl;SP;F;superior;solt;822;outros;D;58
LC_19354;admpl;SP;F;superior;solt;737;empregado;F;66
LC_19355;admpl;SP;F;secundario;solt;14090;empregado;C;66
LC_19356;admpl;SP;M;secundario;solt;824;empregado;F;58
LC_19357;admpl;SP;F;superior;casado;825;outros;E;53
LC_19358;admpl;SP;F;superior;casado;1192;empregado;E;69
LC_19359;admpl;SP;F;posgrad;casado;904;empregado;E;39
LC_19360;admpl;SP;F;superior;casado;1047;empregado;E;66
LC_19361;admpl;SP;M;primario;casado;1340;empregado;E;39
LC_19362;admpl;SP;F;superior;casado;2081;outros;E;43
LC_19363;admpl;SP;M;posgrad;casado;1005;outros;E;31
LC_19364;admpl;SP;M;superior;solt;221;empregado;B;31
LC_19365;admpl;SP;M;superior;viuvo;2273;empregado;F;32
LC_19366;admpl;SP;M;superior;solt;866;empregado;E;47
LC_19367;admpl;SP;F;secundario;solt;8480;empregado;B;36
LC_19368;inad;SP;F;secundario;casado;1246;empregado;B;48
LC_19369;inad;SP;M;primario;solt;6700;outros;A;47
LC_19370;admpl;SP;F;primario;outros;573;autonomo;E;55
LC_19371;admpl;SP;F;secundario;casado;1409;empregado;B;35
LC_19372;admpl;SP;F;superior;solt;536;outros;F;43
LC_19373;inad;SP;F;primario;viuvo;3340;autonomo;A;37
LC_19374;inad;SP;M;superior;viuvo;6348;outros;F;67
LC_19375;admpl;SP;F;superior;viuvo;3204;empregado;F;70
LC_19376;admpl;SP;F;secundario;casado;1474;outros;B;53
LC_19377;admpl;SP;F;superior;solt;15;empregado;E;65
LC_19378;inad;SP;F;superior;solt;1452;empregado;B;54
LC_19379;admpl;SP;M;superior;casado;541;empregado;F;66
LC_19380;inad;SP;F;secundario;solt;2680;outros;B;67
LC_19381;inad;SP;M;superior;solt;1;empregado;B;45
LC_19382;admpl;SP;M;secundario;casado;3350;empregado;C;67
LC_19383;admpl;SP;M;secundario;solt;1264;empregado;E;48
LC_19384;inad;SP;F;primario;divorciado;676;autonomo;A;41
LC_19385;admpl;SP;F;secundario;solt;5202;empregado;C;45
LC_19386;admpl;SP;F;superior;casado;1340;empregado;D;54
LC_19387;inad;SP;F;secundario;viuvo;2587;empregado;B;36
LC_19388;admpl;SP;M;primario;solt;804;empregado;F;35
LC_19389;inad;SP;M;secundario;solt;9648;empregado;B;61
LC_19390;inad;SP;M;secundario;solt;28001;empregado;C;61
LC_19391;admpl;SP;F;posgrad;casado;531;empregado;D;70
LC_19392;admpl;SP;M;superior;casado;786;empregado;E;43
LC_19393;admpl;SP;M;posgrad;solt;1876;outros;D;30
LC_19394;admpl;SP;F;superior;solt;1858;empregado;E;39
LC_19395;inad;SP;F;secundario;outros;1072;empregado;B;47
LC_19396;inad;SP;F;superior;casado;2278;autonomo;E;31
LC_19397;inad;SP;M;superior;solt;1693;empregado;E;67
LC_19398;admpl;SP;F;superior;solt;573;outros;D;64
LC_19399;admpl;SP;M;superior;solt;2680;outros;B;59
LC_19400;admpl;SP;M;superior;casado;1340;outros;F;65
LC_19401;admpl;SP;F;superior;solt;2988;empregado;C;45
LC_19402;inad;SP;M;superior;casado;1876;autonomo;B;60
LC_19403;admpl;SP;F;primario;casado;671;empregado;E;69
LC_19404;admpl;SP;F;primario;solt;670;autonomo;E;62
LC_19405;admpl;SP;F;posgrad;casado;2680;outros;E;47
