;IDENTIDADE;STATUS;SEXO;NATUREZA;IDADE;novaUF;novaESCOLARIDADE;novoESTCIV;novaREGIAO;lRENDA
21912;LC_22913;admpl;F;outros;50;SP;secundario;0.solt;BC;3,428134794028789
21913;LC_22914;admpl;F;outros;68;SP;z.posgrad;0.solt;BC;2,72916478969277
21914;LC_22915;inad;F;empregado;61;SP;superior;casado;F;2,787460474518415
21915;LC_22916;admpl;F;empregado;37;SP;superior;casado;DE;3,422917980767662
21916;LC_22917;admpl;F;empregado;62;NOSP;superior;0.solt;BC;4,0813473078041325
21917;LC_22918;admpl;F;outros;57;SP;secundario;casado;DE;3,8431081419996067
21918;LC_22919;admpl;F;empregado;43;SP;secundario;casado;DE;2,526339277389844
21919;LC_22920;admpl;F;empregado;32;SP;z.posgrad;casado;DE;3,053462604925455
21920;LC_22921;admpl;F;empregado;40;SP;secundario;viuvo;F;3,4258601450778405
21921;LC_22922;admpl;F;empregado;65;SP;z.posgrad;0.solt;DE;2,8260748027008264
21922;LC_22923;inad;M;outros;46;SP;z.posgrad;0.solt;BC;3,423737249982329
21923;LC_22924;inad;M;empregado;69;SP;superior;0.solt;BC;3,9946250537686048
21924;LC_22925;admpl;F;empregado;46;NOSP;superior;0.solt;DE;2,905256048748451
21925;LC_22926;admpl;M;empregado;41;SP;superior;casado;DE;3,0813473078041325
21926;LC_22927;admpl;M;outros;35;SP;secundario;casado;BC;3,8522969658269255
21927;LC_22928;inad;M;outros;39;SP;primario;0.solt;A;3,2626883443016963
21928;LC_22929;admpl;F;empregado;40;SP;secundario;casado;BC;3,1271047983648077
21929;LC_22930;inad;F;empregado;55;SP;superior;casado;DE;3,1684974835230326
21930;LC_22931;admpl;M;empregado;36;SP;primario;casado;F;2,8494194137968996
21931;LC_22932;admpl;F;empregado;41;SP;secundario;casado;F;3,002166061756508
21932;LC_22933;admpl;F;empregado;40;SP;z.posgrad;casado;DE;2,89707700320942
21933;LC_22934;admpl;M;empregado;52;SP;z.posgrad;casado;BC;2,5658478186735176
21934;LC_22935;admpl;F;outros;49;SP;secundario;casado;BC;3,1271047983648077
21935;LC_22936;inad;M;empregado;43;SP;primario;0.solt;F;3,2062860444124324
21936;LC_22937;admpl;F;empregado;62;NOSP;secundario;casado;BC;3,147985320683805
21937;LC_22938;admpl;F;autonomo;46;SP;z.posgrad;0.solt;BC;3,5284024379536176
21938;LC_22939;admpl;M;empregado;61;SP;superior;0.solt;BC;2,8965262174895554
21939;LC_22940;inad;M;empregado;63;SP;superior;viuvo;BC;4,083000669576533
21940;LC_22941;admpl;M;empregado;58;SP;primario;casado;F;2,8260748027008264
21941;LC_22942;admpl;F;empregado;62;SP;superior;casado;DE;3,7100326990657537
21942;LC_22943;inad;M;autonomo;60;SP;secundario;viuvo;BC;3,307067950661298
21943;LC_22944;inad;M;empregado;70;SP;primario;0.solt;DE;3,2314695904306814
21944;LC_22945;inad;F;empregado;61;SP;secundario;0.solt;BC;2,9395192526186187
21945;LC_22946;admpl;F;empregado;33;SP;superior;casado;DE;2,645422269349092
21946;LC_22947;inad;M;autonomo;49;SP;secundario;0.solt;BC;3,4888326343824003
21947;LC_22948;admpl;M;empregado;47;SP;superior;casado;DE;3,0813473078041325
21948;LC_22949;admpl;F;outros;46;SP;superior;casado;DE;3,3575537197430814
21949;LC_22950;inad;F;autonomo;50;SP;superior;divorciado;A;3,2062860444124324
21950;LC_22951;admpl;F;outros;36;SP;secundario;0.solt;BC;3,2062860444124324
21951;LC_22952;inad;F;empregado;48;SP;secundario;viuvo;BC;3,030194785356751
21952;LC_22953;inad;F;empregado;34;SP;secundario;viuvo;BC;3,49789674291322
21953;LC_22954;admpl;F;outros;39;SP;superior;casado;DE;3,401400540781544
21954;LC_22955;admpl;F;empregado;33;SP;z.posgrad;0.solt;F;3,3925210899319325
21955;LC_22956;admpl;F;empregado;68;SP;superior;0.solt;DE;3,2335037603411343
21956;LC_22957;admpl;F;empregado;53;SP;superior;casado;DE;2,0043213737826426
21957;LC_22958;admpl;M;outros;54;SP;primario;0.solt;F;2,9722028383790646
21958;LC_22959;admpl;M;outros;38;SP;primario;0.solt;DE;2,9242792860618816
21959;LC_22960;inad;M;autonomo;32;SP;secundario;0.solt;BC;3,9182925127553556
21960;LC_22961;inad;F;empregado;61;SP;superior;viuvo;F;3,002166061756508
21961;LC_22962;admpl;M;empregado;53;SP;primario;casado;DE;3,60422605308447
21962;LC_22963;admpl;F;outros;53;NOSP;secundario;casado;F;3,4514794051248616
21963;LC_22964;inad;M;autonomo;65;SP;secundario;0.solt;BC;3,9904276584852636
21964;LC_22965;admpl;F;outros;44;SP;secundario;0.solt;BC;3,274388795550379
21965;LC_22966;admpl;M;empregado;41;SP;secundario;viuvo;F;3,905256048748451
21966;LC_22967;admpl;F;outros;42;SP;secundario;casado;BC;3,3575537197430814
21967;LC_22968;admpl;F;empregado;60;SP;secundario;casado;BC;3,0996806411092503
21968;LC_22969;admpl;M;empregado;58;SP;secundario;casado;DE;3,5335178620169674
21969;LC_22970;admpl;M;empregado;34;NOSP;secundario;casado;BC;1,6127838567197355
21970;LC_22971;inad;M;empregado;63;SP;secundario;0.solt;BC;3,814380794469938
21971;LC_22972;inad;M;empregado;42;SP;superior;casado;DE;3,319314304090512
21972;LC_22973;inad;F;empregado;45;SP;superior;casado;BC;3,4794313371977363
21973;LC_22974;admpl;M;outros;48;SP;secundario;casado;F;3,114610984232173
21974;LC_22975;admpl;F;autonomo;42;SP;superior;0.solt;BC;3,396548037987132
21975;LC_22976;admpl;F;outros;31;SP;secundario;0.solt;BC;3,3312247810207323
21976;LC_22977;admpl;F;empregado;64;NOSP;secundario;divorciado;BC;3,750354088762708
21977;LC_22978;inad;F;empregado;62;SP;superior;divorciado;BC;3,7605732539443943
21978;LC_22979;admpl;F;empregado;38;SP;superior;casado;DE;3,0064660422492318
21979;LC_22980;admpl;F;empregado;66;SP;z.posgrad;casado;DE;2,9489017609702137
21980;LC_22981;inad;F;empregado;46;NOSP;secundario;0.solt;BC;3,550105999347593
21981;LC_22982;admpl;F;empregado;62;SP;superior;casado;DE;3,095518042323151
21982;LC_22983;inad;M;empregado;50;SP;primario;0.solt;F;2,936513742478893
21983;LC_22984;inad;F;empregado;49;SP;secundario;casado;BC;3,72916478969277
21984;LC_22985;admpl;F;empregado;45;NOSP;superior;casado;DE;2,5921767573958667
21985;LC_22986;admpl;F;empregado;35;NOSP;secundario;casado;BC;3,4292676664331685
21986;LC_22987;admpl;F;empregado;50;SP;superior;casado;F;2,5888317255942073
21987;LC_22988;admpl;F;empregado;38;SP;secundario;0.solt;BC;3,17260293120986
21988;LC_22989;admpl;M;empregado;33;SP;superior;casado;F;2,77232170672292
21989;LC_22990;admpl;F;empregado;45;SP;superior;casado;DE;2,9084850188786495
21990;LC_22991;admpl;F;outros;46;SP;secundario;0.solt;BC;3,72916478969277
21991;LC_22992;admpl;F;empregado;33;SP;superior;casado;DE;2,694605198933569
21992;LC_22993;admpl;F;empregado;33;SP;superior;0.solt;DE;2,6334684555795866
21993;LC_22994;admpl;F;empregado;65;NOSP;secundario;0.solt;BC;3,6303261548039467
21994;LC_22995;inad;M;empregado;65;SP;secundario;0.solt;F;3,976533380391938
21995;LC_22996;inad;F;empregado;60;SP;secundario;viuvo;BC;3,60422605308447
21996;LC_22997;admpl;F;empregado;64;SP;superior;0.solt;DE;3,60422605308447
21997;LC_22998;inad;F;empregado;35;NOSP;secundario;viuvo;A;2,552668216112193
21998;LC_22999;admpl;M;empregado;61;SP;primario;casado;DE;2,780317312140151
21999;LC_23000;inad;M;empregado;69;SP;secundario;0.solt;F;3,5073160400764136
22000;LC_23001;admpl;F;outros;59;SP;z.posgrad;0.solt;DE;3,388278863459639
22001;LC_23002;admpl;F;autonomo;68;SP;primario;0.solt;BC;3,6711728427150834
22002;LC_23003;admpl;F;empregado;30;SP;superior;0.solt;F;1,9444826721501687
22003;LC_23004;admpl;F;empregado;54;SP;superior;0.solt;BC;3,1271047983648077
22004;LC_23005;inad;F;empregado;67;SP;secundario;0.solt;BC;2,437750562820388
22005;LC_23006;admpl;F;empregado;55;SP;superior;0.solt;DE;2,795184589682424
22006;LC_23007;admpl;M;empregado;67;SP;primario;0.solt;DE;3,1048284036536553
22007;LC_23008;admpl;M;outros;69;SP;superior;0.solt;DE;3,030194785356751
22008;LC_23009;admpl;M;empregado;58;SP;superior;casado;DE;3,196728722623287
22009;LC_23010;admpl;M;outros;49;SP;superior;casado;F;2,9722028383790646
22010;LC_23011;admpl;F;empregado;42;SP;superior;0.solt;BC;3,1271047983648077
22011;LC_23012;admpl;M;empregado;62;SP;secundario;0.solt;BC;3,7209857441537393
22012;LC_23013;admpl;F;empregado;49;SP;superior;casado;DE;2,8273692730538253
22013;LC_23014;admpl;F;autonomo;61;SP;primario;casado;DE;3,5073160400764136
22014;LC_23015;admpl;F;empregado;68;SP;z.posgrad;casado;F;2,2764618041732443
22015;LC_23016;admpl;F;autonomo;58;SP;superior;0.solt;DE;3,2062860444124324
22016;LC_23017;admpl;F;empregado;60;SP;superior;casado;DE;2,843855422623161
22017;LC_23018;admpl;F;outros;62;SP;superior;casado;DE;2,8836614351536176
22018;LC_23019;admpl;F;empregado;43;SP;z.posgrad;0.solt;DE;3,037824750588342
22019;LC_23020;admpl;M;empregado;36;SP;primario;casado;DE;2,8260748027008264
22020;LC_23021;admpl;F;empregado;68;SP;superior;casado;DE;2,8825245379548803
22021;LC_23022;admpl;M;empregado;66;SP;secundario;casado;BC;3,1894903136993675
22022;LC_23023;inad;M;outros;36;SP;primario;viuvo;BC;3,7709256146389993
22023;LC_23024;admpl;F;empregado;39;SP;secundario;casado;DE;2,74350976472843
22024;LC_23025;admpl;F;outros;60;SP;secundario;0.solt;BC;3,594613509160098
22025;LC_23026;inad;M;empregado;68;NOSP;superior;0.solt;F;3,517591730711908
22026;LC_23027;inad;M;autonomo;37;SP;primario;0.solt;DE;2,9903388547876015
22027;LC_23028;admpl;F;empregado;61;SP;primario;0.solt;DE;2,950364854376123
22028;LC_23029;admpl;F;empregado;42;SP;z.posgrad;0.solt;DE;2,72916478969277
22029;LC_23030;admpl;F;empregado;56;SP;superior;casado;DE;2,7528164311882715
22030;LC_23031;admpl;F;empregado;51;SP;superior;0.solt;DE;2,840106094456758
22031;LC_23032;admpl;F;empregado;49;SP;primario;0.solt;DE;2,9800033715837464
22032;LC_23033;admpl;M;empregado;56;SP;superior;0.solt;BC;3,6196150057428063
22033;LC_23034;admpl;F;autonomo;59;SP;superior;casado;F;2,73559889969818
22034;LC_23035;admpl;M;outros;38;SP;z.posgrad;casado;DE;2,60422605308447
22035;LC_23036;admpl;F;outros;43;SP;superior;0.solt;BC;3,3823773034681137
22036;LC_23037;admpl;F;outros;59;SP;superior;casado;DE;2,9355072658247128
22037;LC_23038;admpl;M;empregado;47;SP;z.posgrad;casado;BC;3,419625360887743
22038;LC_23039;admpl;F;empregado;54;SP;superior;casado;DE;2,574031267727719
22039;LC_23040;admpl;M;empregado;37;SP;z.posgrad;casado;DE;3,3823773034681137
22040;LC_23041;admpl;M;empregado;55;SP;superior;0.solt;BC;3,2732328340430454
22041;LC_23042;admpl;F;empregado;51;SP;superior;viuvo;F;2,826722520168992
22042;LC_23043;admpl;M;empregado;57;SP;superior;casado;F;2,637489729512511
22043;LC_23044;admpl;F;empregado;59;SP;secundario;casado;BC;3,1271047983648077
22044;LC_23045;admpl;M;empregado;34;SP;primario;casado;F;3,413467412985825
22045;LC_23046;inad;M;outros;43;SP;superior;0.solt;BC;3,72916478969277
22046;LC_23047;admpl;F;empregado;34;SP;superior;casado;DE;2,8260748027008264
22047;LC_23048;admpl;F;empregado;51;SP;z.posgrad;casado;BC;3,257438566859814
22048;LC_23049;admpl;F;outros;38;SP;secundario;casado;F;2,506505032404872
22049;LC_23050;inad;F;empregado;55;SP;secundario;0.solt;BC;3,558468562523795
22050;LC_23051;inad;M;empregado;57;SP;primario;0.solt;F;3,184975190698261
22051;LC_23052;admpl;F;empregado;54;SP;z.posgrad;casado;DE;2,9722028383790646
22052;LC_23053;admpl;F;empregado;67;SP;superior;casado;DE;2,991226075692495
22053;LC_23054;inad;M;outros;33;SP;z.posgrad;0.solt;BC;3,8260748027008264
22054;LC_23055;admpl;M;outros;67;SP;superior;casado;DE;3,030194785356751
22055;LC_23056;admpl;F;empregado;40;SP;z.posgrad;0.solt;DE;3,5566642621225686
22056;LC_23057;admpl;F;empregado;59;SP;secundario;0.solt;BC;3,3031960574204886
22057;LC_23058;admpl;F;empregado;42;SP;secundario;casado;F;3,8260748027008264
22058;LC_23059;admpl;M;outros;35;SP;primario;casado;DE;3,1048284036536553
22059;LC_23060;admpl;F;empregado;42;SP;secundario;0.solt;DE;3,3031960574204886
22060;LC_23061;inad;M;empregado;33;SP;superior;0.solt;BC;3,330210784571528
22061;LC_23062;admpl;M;empregado;33;SP;secundario;0.solt;F;2,905256048748451
22062;LC_23063;admpl;F;empregado;37;SP;secundario;casado;BC;3,1271047983648077
22063;LC_23064;admpl;F;outros;55;SP;secundario;0.solt;BC;2,8260748027008264
22064;LC_23065;admpl;M;empregado;54;SP;z.posgrad;0.solt;F;3,399673721481038
22065;LC_23066;admpl;F;outros;46;SP;secundario;casado;DE;2,7466341989375787
22066;LC_23067;admpl;F;empregado;63;SP;superior;casado;BC;3,370142847051102
22067;LC_23068;inad;M;empregado;51;SP;superior;0.solt;DE;3,3031960574204886
22068;LC_23069;admpl;F;empregado;68;SP;primario;casado;DE;2,6711728427150834
22069;LC_23070;admpl;M;outros;52;SP;secundario;0.solt;BC;3,8260748027008264
22070;LC_23071;admpl;F;outros;43;SP;superior;0.solt;DE;2,72916478969277
22071;LC_23072;admpl;F;empregado;65;SP;superior;0.solt;DE;3,539577883345309
22072;LC_23073;admpl;F;empregado;35;SP;z.posgrad;casado;DE;3,2732328340430454
22073;LC_23074;admpl;F;outros;52;SP;primario;casado;F;2,8512583487190755
22074;LC_23075;inad;F;outros;58;SP;secundario;0.solt;BC;3,905256048748451
22075;LC_23076;admpl;F;empregado;58;SP;secundario;casado;DE;2,6711728427150834
22076;LC_23077;admpl;M;empregado;50;SP;secundario;0.solt;BC;3,09377178149873
22077;LC_23078;admpl;F;empregado;30;SP;secundario;0.solt;BC;3,1401936785786315
22078;LC_23079;admpl;M;outros;54;SP;superior;casado;F;3,61320735210376
22079;LC_23080;inad;M;empregado;41;SP;superior;0.solt;DE;2,8488047010518036
22080;LC_23081;admpl;F;outros;69;SP;superior;casado;DE;3,139249217571607
22081;LC_23082;inad;F;empregado;35;SP;superior;0.solt;DE;3,076276255404218
22082;LC_23083;admpl;M;outros;40;SP;superior;0.solt;DE;3,0132586652835167
22083;LC_23084;admpl;M;outros;63;SP;primario;0.solt;F;2,905256048748451
22084;LC_23085;inad;M;outros;53;SP;secundario;0.solt;DE;3,2062860444124324
22085;LC_23086;admpl;F;empregado;49;SP;secundario;0.solt;BC;3,3312247810207323
22086;LC_23087;admpl;F;empregado;41;SP;superior;casado;DE;2,60422605308447
22087;LC_23088;admpl;F;outros;64;SP;superior;casado;DE;2,842609239610562
22088;LC_23089;admpl;F;empregado;36;SP;primario;casado;F;2,800717078282385
22089;LC_23090;admpl;F;empregado;56;SP;superior;0.solt;F;2,44870631990508
22090;LC_23091;inad;F;empregado;67;SP;secundario;0.solt;BC;3,241048150671644
22091;LC_23092;admpl;M;empregado;69;SP;secundario;casado;F;2,816241299991783
22092;LC_23093;admpl;M;empregado;41;SP;primario;casado;DE;2,8169038393756605
22093;LC_23094;admpl;F;outros;40;SP;superior;0.solt;DE;2,8169038393756605
22094;LC_23095;admpl;F;outros;44;SP;z.posgrad;casado;DE;2,9400181550076634
22095;LC_23096;admpl;F;empregado;59;SP;superior;0.solt;DE;2,780317312140151
22096;LC_23097;admpl;M;empregado;69;SP;z.posgrad;casado;DE;3,030194785356751
22097;LC_23098;admpl;F;empregado;33;SP;superior;0.solt;DE;2,7450747915820575
22098;LC_23099;admpl;M;empregado;63;SP;secundario;casado;DE;3,469527479187014
22099;LC_23100;admpl;M;outros;54;SP;z.posgrad;casado;DE;3,0860037056183818
22100;LC_23101;admpl;F;autonomo;52;SP;secundario;casado;BC;2,8175653695597807
22101;LC_23102;admpl;F;empregado;48;SP;superior;casado;DE;3,2062860444124324
22102;LC_23103;admpl;M;empregado;35;SP;secundario;casado;BC;3,3312247810207323
22103;LC_23104;admpl;F;autonomo;39;SP;z.posgrad;0.solt;DE;2,8260748027008264
22104;LC_23105;inad;F;outros;32;SP;z.posgrad;0.solt;DE;3,428134794028789
22105;LC_23106;admpl;F;empregado;44;SP;superior;0.solt;F;3,002166061756508
22106;LC_23107;admpl;F;empregado;45;SP;superior;casado;DE;2,9822712330395684
22107;LC_23108;inad;M;outros;33;SP;z.posgrad;0.solt;F;3,7069736761761782
22108;LC_23109;admpl;F;empregado;57;SP;primario;casado;DE;2,574031267727719
22109;LC_23110;admpl;F;empregado;70;SP;z.posgrad;0.solt;BC;3,1684974835230326
22110;LC_23111;admpl;F;empregado;34;SP;secundario;casado;DE;3,382197210377454
22111;LC_23112;inad;F;autonomo;39;SP;superior;divorciado;A;3,60422605308447
22112;LC_23113;inad;F;outros;52;SP;secundario;viuvo;A;3,514547752660286
22113;LC_23114;admpl;F;empregado;68;SP;primario;viuvo;DE;2,416640507338281
22114;LC_23115;admpl;M;empregado;39;SP;superior;0.solt;BC;2,8959747323590648
22115;LC_23116;admpl;M;empregado;46;SP;secundario;casado;F;2,278753600952829
22116;LC_23117;inad;F;empregado;39;SP;secundario;0.solt;DE;2,905256048748451
22117;LC_23118;admpl;F;empregado;43;SP;z.posgrad;casado;DE;2,921686475483602
22118;LC_23119;admpl;F;empregado;60;SP;superior;casado;DE;3,4063698354692673
22119;LC_23120;admpl;M;empregado;54;NOSP;secundario;casado;DE;2,7134905430939424
22120;LC_23121;admpl;F;outros;52;SP;superior;casado;DE;3,030194785356751
22121;LC_23122;admpl;M;outros;63;SP;secundario;0.solt;BC;4,011697288114142
22122;LC_23123;admpl;M;outros;40;SP;primario;0.solt;F;3,1610683854711747
22123;LC_23124;admpl;F;empregado;69;SP;superior;0.solt;DE;3,241048150671644
22124;LC_23125;admpl;F;autonomo;64;SP;primario;0.solt;F;3,2844307338445193
22125;LC_23126;admpl;M;empregado;58;SP;primario;casado;DE;3,0429690733931802
22126;LC_23127;admpl;F;empregado;61;SP;primario;0.solt;F;2,9190780923760737
22127;LC_23128;inad;F;empregado;70;SP;superior;0.solt;DE;3,728434950974255
22128;LC_23129;inad;F;outros;47;SP;secundario;casado;BC;3,1271047983648077
22129;LC_23130;inad;F;empregado;70;SP;secundario;0.solt;BC;3,3823773034681137
22130;LC_23131;admpl;M;outros;56;SP;superior;0.solt;BC;3,1271047983648077
22131;LC_23132;admpl;F;outros;46;SP;superior;0.solt;BC;3,1271047983648077
22132;LC_23133;inad;F;outros;40;SP;secundario;0.solt;BC;3,60422605308447
22133;LC_23134;inad;M;empregado;37;SP;secundario;0.solt;BC;3,348888723071438
22134;LC_23135;inad;M;autonomo;34;SP;superior;0.solt;A;3,0969100130080562
22135;LC_23136;admpl;F;empregado;39;SP;superior;casado;DE;2,6711728427150834
22136;LC_23137;admpl;M;empregado;51;SP;primario;casado;F;2,552668216112193
22137;LC_23138;inad;M;autonomo;63;SP;primario;0.solt;F;3,3031960574204886
22138;LC_23139;admpl;F;empregado;35;SP;secundario;casado;DE;3,06595298031387
22139;LC_23140;inad;F;autonomo;59;SP;superior;casado;F;3,396548037987132
22140;LC_23141;admpl;F;empregado;48;SP;superior;casado;DE;2,9036325160842376
22141;LC_23142;admpl;F;empregado;36;SP;superior;casado;BC;3,3031960574204886
22142;LC_23143;admpl;F;empregado;42;SP;superior;casado;DE;2,823474229170301
22143;LC_23144;admpl;F;empregado;50;SP;secundario;casado;BC;3,5420781463356255
22144;LC_23145;admpl;F;empregado;61;SP;z.posgrad;casado;DE;2,8344207036815323
22145;LC_23146;admpl;M;outros;70;SP;z.posgrad;casado;BC;3,323252100171687
22146;LC_23147;admpl;F;empregado;44;SP;superior;casado;DE;3,00987563371216
22147;LC_23148;admpl;F;empregado;47;SP;superior;casado;DE;3,176958980586908
22148;LC_23149;admpl;F;empregado;31;SP;superior;0.solt;BC;3,1156105116742996
22149;LC_23150;inad;M;empregado;51;SP;primario;0.solt;DE;3,225309281725863
22150;LC_23151;admpl;M;empregado;67;SP;superior;casado;DE;3,3157604906657347
22151;LC_23152;admpl;M;empregado;32;SP;z.posgrad;casado;DE;2,705007959333336
22152;LC_23153;admpl;M;empregado;55;SP;secundario;casado;BC;3,969276095488932
22153;LC_23154;admpl;F;empregado;63;SP;z.posgrad;0.solt;F;3,1271047983648077
22154;LC_23155;inad;M;autonomo;45;SP;secundario;0.solt;A;3,9722028383790646
22155;LC_23156;admpl;F;outros;61;SP;superior;casado;DE;2,905256048748451
22157;LC_23158;inad;M;empregado;54;SP;primario;0.solt;F;3,377124042346456
22158;LC_23159;inad;M;empregado;35;SP;primario;0.solt;DE;3,1914510144648953
22159;LC_23160;inad;F;empregado;50;SP;superior;0.solt;BC;3,0692980121155293
22160;LC_23161;admpl;F;outros;65;SP;secundario;casado;F;3,1271047983648077
22161;LC_23162;admpl;F;outros;53;SP;superior;0.solt;DE;3,1684974835230326
22162;LC_23163;admpl;F;empregado;42;SP;superior;casado;DE;3,0813473078041325
22163;LC_23164;admpl;F;empregado;37;SP;superior;casado;F;2,843855422623161
22164;LC_23165;inad;F;empregado;52;SP;secundario;casado;BC;3,6711728427150834
22165;LC_23166;admpl;F;empregado;47;SP;z.posgrad;casado;F;2,9740509027928774
22166;LC_23167;admpl;M;empregado;42;SP;superior;0.solt;F;3,60422605308447
22167;LC_23168;admpl;F;empregado;65;SP;secundario;0.solt;BC;3,472171146692363
22168;LC_23169;admpl;F;outros;66;SP;secundario;casado;BC;3,3577443251803754
22169;LC_23170;inad;F;empregado;33;SP;primario;divorciado;F;2,5010592622177517
22170;LC_23171;admpl;F;outros;69;SP;superior;casado;DE;3,3364597338485296
22171;LC_23172;admpl;M;outros;64;SP;superior;casado;DE;2,72916478969277
22172;LC_23173;admpl;F;autonomo;47;SP;superior;casado;DE;3,030194785356751
22173;LC_23174;inad;F;empregado;68;SP;superior;0.solt;F;2,57978359661681
22174;LC_23175;admpl;M;empregado;67;SP;secundario;casado;DE;3,3242824552976926
22175;LC_23176;admpl;M;outros;37;SP;superior;casado;DE;2,683947130751512
22176;LC_23177;inad;M;autonomo;59;SP;superior;casado;F;3,2105860249051563
22177;LC_23178;admpl;M;empregado;38;SP;superior;casado;BC;3,9148718175400505
22178;LC_23179;admpl;F;empregado;65;SP;primario;viuvo;F;2,765668554759014
22179;LC_23180;inad;M;empregado;42;SP;secundario;0.solt;BC;3,458939861890326
22180;LC_23181;admpl;M;empregado;65;SP;superior;0.solt;DE;3,428134794028789
