no_contrato;status_contrato;data_inicio;idade;num_dependentes;renda_mensal_reais;fracao_mes;prazo_emprestimo;fracao_a_vista;socio1_empregado0;educ_2ograu_maximo;educ_pos_maximo;sexo_m1_f0;cheques_pre_datados;geladeira;maquina_lavaroupa;regiao;filial;atraso;tipo_atraso;tipo_registro
D31304013;exec_retomada;;30;6;7200;0,03;1,5;0,28;0;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304014;encerrado;26/03/2004;44;2;6300;0,03;1;0,29;0;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304016;encerrado;05/06/2004;28;0;13500;0,03;1;0,47;0;0;0;1;1;0;0;PR;Curitiba;0;0;teste
D31304017;encerrado;21/03/2004;45;1;6300;0,03;1;0,25;0;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304018;encerrado;16/04/2004;30;2;10800;0,03;1;0,42;0;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304019;encerrado;08/12/2003;42;6;5400;0,03;1;0,65;0;1;0;1;1;0;0;PR;Curitiba;1;1;teste
D31304020;encerrado;21/01/2005;50;4;5400;0,03;1;0,53;0;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304021;ativo;;20;6;5850;0,03;1,5;0,36;0;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304022;encerrado;06/11/2004;36;4;6300;0,17;1;0,3;0;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304023;encerrado;03/09/2004;51;5;7650;0,03;1;0,49;0;1;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304024;ativo;;52;4;4950;0,03;1,5;0,32;0;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304026;ativo;;49;7;8424;0,03;1;0,22;0;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304028;encerrado;06/06/2004;44;4;6066;0,03;1;0,26;0;1;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304029;encerrado;28/06/2005;33;4;7200;0,17;1,5;0,23;1;1;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304030;exec_garantia;16/10/2003;25;3;4500;0,17;1,5;0,32;1;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304031;encerrado;16/03/2004;43;6;14400;0,17;1;0,46;1;1;0;1;0;0;0;PR;Curitiba;0;0;teste
D31304033;encerrado;31/12/2003;34;7;9000;0,17;0,5;0,43;1;1;0;1;1;0;0;PR;Curitiba;0;0;teste
D31304034;encerrado;17/03/2004;40;4;13500;0,17;1;0,4;1;1;0;1;1;1;0;PR;Curitiba;0;0;teste
D31304035;encerrado;26/10/2004;52;6;6300;0,03;1,5;0,31;0;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304036;encerrado;25/03/2004;38;5;5445;0,17;1;0,32;0;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304038;encerrado;05/07/2004;32;2;2250;0,03;1;0,38;0;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304039;ativo;;23;2;2250;0,03;1,5;0,32;0;1;0;1;1;0;0;PR;Curitiba;1;1;teste
D31304040;exec_garantia;10/08/2003;21;2;2700;0,03;1;0,38;0;1;0;1;1;0;0;PR;Curitiba;0;0;teste
D31304042;ativo;;43;5;13500;0,03;1;0,34;0;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304043;encerrado;24/09/2004;38;2;6708,6;0,03;1,5;0,24;0;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304044;encerrado;03/12/2004;30;5;4500;0,03;1;0,55;0;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304045;encerrado;02/09/2004;32;3;4950;0,03;1;0,59;0;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304046;encerrado;29/03/2004;30;4;9000;0,17;1;0,4;1;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304047;encerrado;05/07/2004;57;4;6300;0,03;1;0,26;0;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304049;encerrado;12/05/2004;25;3;5400;0,03;1;0,43;0;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304050;encerrado;07/10/2004;35;0;4500;0,03;1;0,32;0;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304051;encerrado;08/11/2004;48;3;6120;0,03;1,5;0,23;0;1;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304052;encerrado;24/03/2004;25;6;4680;0,03;1;0,26;0;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304053;encerrado;26/05/2006;31;5;7650;0,17;1;0,31;1;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304054;encerrado;06/05/2006;33;4;9000;0,17;1;0,35;1;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304055;exec_garantia;02/06/2004;40;4;7545,6;0,03;1,25;0,39;0;0;1;1;0;0;0;PR;Curitiba;1;1;teste
D31304056;ativo;;25;2;7200;0,17;1;0,31;1;0;0;1;1;1;0;PR;Curitiba;1;1;teste
D31304057;encerrado;12/05/2004;32;4;9000;0,17;1;0,31;1;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304058;ativo;;44;0;6300;0,03;1,5;0,4;0;1;0;1;1;0;0;PR;Curitiba;1;1;teste
D31304060;encerrado;08/07/2004;52;1;10031,4;0,03;1,5;0,22;0;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304061;encerrado;21/02/2004;33;2;6300;0,03;1;0,42;0;1;0;1;1;0;0;PR;Curitiba;0;0;teste
D31304062;encerrado;20/12/2004;33;5;9000;0,03;1,5;0,53;0;0;0;1;0;0;0;PR;Curitiba;0;0;teste
D31304064;encerrado;14/05/2004;42;2;6750;0,03;1,5;0,3;0;1;0;1;0;0;0;PR;Curitiba;0;0;teste
D31304065;exec_garantia;15/10/2003;38;2;3420;0,03;1,5;0,28;0;1;0;1;0;0;0;PR;Curitiba;0;0;teste
D31304066;ativo;;40;2;6987,6;0,03;1,5;0,23;0;0;1;1;0;0;0;PR;Curitiba;1;1;teste
D31304067;encerrado;26/08/2004;41;4;16200;0,03;1,5;0,55;0;1;0;1;1;0;0;PR;Curitiba;1;1;teste
D31304075;ativo;;31;5;16200;0,03;1;0,47;0;0;0;1;1;0;0;PR;Curitiba;1;1;teste
D31304076;encerrado;22/06/2004;66;1;9000;0,03;1,5;0,29;0;1;0;1;1;0;0;PR;Curitiba;0;0;teste
D31304077;encerrado;03/12/2004;28;2;2700;0,03;1;0,76;0;0;0;1;0;0;0;PR;Curitiba;0;0;teste
D31304078;encerrado;23/06/2004;29;5;3150;0,03;1,5;0,29;0;1;0;1;1;0;0;PR;Curitiba;0;0;teste
D31304081;encerrado;15/05/2004;32;4;8550;0,03;1;0,32;0;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304082;encerrado;06/12/2004;43;5;7200;0,03;1;0,32;0;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304083;encerrado;27/08/2005;30;2;7200;0,17;1,5;0,17;1;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304084;encerrado;04/08/2004;55;2;7650;0,17;1;0,43;0;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304086;encerrado;29/01/2005;53;3;5400;0,03;1,5;0,28;0;1;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304087;ativo;;28;2;7200;0,17;1,5;0,36;1;0;0;1;1;0;0;PR;Curitiba;1;1;teste
D31304093;ativo;;37;5;18000;0,03;1;0,29;0;0;0;1;1;0;0;PR;Curitiba;1;1;teste
D31304094;exec_garantia;05/10/2003;35;5;8100;0,03;1;0,62;0;1;0;1;1;0;0;PR;Curitiba;0;0;teste
D31304096;encerrado;13/01/2004;32;6;13500;0,03;1;0,42;0;0;0;1;1;0;0;PR;Curitiba;1;1;teste
D31304098;encerrado;17/04/2004;27;5;4500;0,03;1;0,33;0;0;0;1;0;0;0;PR;Curitiba;0;0;teste
D31304099;encerrado;01/10/2004;25;4;7200;0,17;1;0,22;1;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304100;encerrado;02/11/2004;68;6;6660;0,03;1;0,54;0;0;0;1;0;1;0;PR;Curitiba;0;0;teste
D31304101;encerrado;30/03/2006;27;3;25200;0,17;1;0,44;0;0;1;1;0;1;1;PR;Curitiba;1;1;teste
D31304103;ativo;;40;8;13500;0,17;1;0,38;1;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304109;encerrado;28/12/2005;41;2;18000;0,03;1,5;0,31;0;0;0;1;1;1;0;PR;Curitiba;1;1;teste
D31304110;encerrado;22/09/2004;23;5;7200;0,17;1,5;0,34;0;0;1;1;0;1;0;PR;Curitiba;0;0;teste
D31304111;encerrado;04/12/2004;44;5;7650;0,17;1;0,28;1;1;0;1;1;0;0;PR;Curitiba;0;0;teste
D31304113;encerrado;03/02/2004;53;4;9900;0,03;0,83;0,41;0;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304115;exec_garantia;14/05/2003;33;2;6300;0,17;1,5;0,33;0;0;0;0;0;1;0;PR;Curitiba;0;0;teste
D31304117;ativo;;42;5;8550;0,03;1,5;0,33;0;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304118;encerrado;26/10/2004;40;0;9000;0,03;1,5;0,33;0;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304119;exec_retomada;;29;2;5850;0,03;1,5;0,33;0;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304120;encerrado;26/11/2004;28;2;5670;0,03;1,5;0,33;0;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304121;encerrado;08/08/2004;37;5;18000;0,17;1,5;0,17;1;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304122;exec_retomada;;38;4;6300;0,03;1,5;0,32;0;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304123;encerrado;13/01/2004;43;0;11250;0,17;0,83;0,63;1;1;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304125;encerrado;02/10/2004;42;6;11250;0,17;1;0,29;1;0;0;1;0;1;0;PR;Curitiba;0;0;teste
D31304126;encerrado;30/12/2004;27;4;9000;0,17;1,5;0,45;1;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304128;exec_garantia;08/12/2003;37;2;7740;0,17;1;0,56;0;0;0;1;0;0;0;PR;Curitiba;0;0;teste
D31304147;exec_retomada;;28;3;6750;0,03;1,5;0,27;0;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304148;encerrado;06/11/2004;30;5;7200;0,17;1;0,37;0;0;1;1;0;0;0;PR;Curitiba;1;1;teste
D31304150;encerrado;22/06/2004;35;3;6300;0,17;1,5;0,31;0;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304151;encerrado;23/04/2005;47;5;7200;0,17;1,5;0,6;1;1;0;1;1;1;0;PR;Curitiba;1;1;teste
D31304152;ativo;;46;2;8640;0,17;1;0,4;1;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304153;encerrado;29/12/2005;31;3;7200;0,03;1,5;0,33;0;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304154;encerrado;16/05/2005;29;2;9000;0,17;1,5;0,24;1;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304157;exec_retomada;;30;2;6750;0,17;1,5;0,33;0;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304158;exec_garantia;05/03/2003;38;2;10800;0,17;1;0,52;1;0;0;1;0;1;0;PR;Curitiba;0;0;teste
D31304161;encerrado;15/06/2004;31;9;11700;0,17;1,5;0,36;1;1;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304163;encerrado;24/03/2004;28;4;6300;0,17;1;0,4;0;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304166;encerrado;07/12/2004;21;2;6300;0,17;1;0,31;1;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304168;exec_retomada;;28;5;7200;0,17;1,5;0,28;1;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304170;encerrado;27/05/2004;26;4;5400;0,17;1;0,33;0;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304171;encerrado;14/03/2005;36;3;6975;0,03;1,5;0,61;0;0;0;1;1;1;0;PR;Curitiba;0;0;teste
D31304172;encerrado;25/08/2004;45;4;7650;0,17;1;0,34;1;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304173;encerrado;05/05/2004;40;7;8550;0,17;1;0,39;0;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304176;encerrado;25/05/2004;53;2;8820;0,17;1;0,29;0;0;1;1;0;1;0;PR;Curitiba;1;1;teste
D31304179;ativo;;47;3;13500;0,17;1,5;0,34;0;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304181;encerrado;26/05/2004;53;7;18000;0,17;1;0,33;1;0;0;1;1;1;1;PR;Curitiba;0;0;teste
D31304182;encerrado;23/06/2004;25;5;7200;0,17;1,5;0,28;1;0;0;1;0;1;1;PR;Curitiba;1;1;teste
D31304187;encerrado;17/09/2004;56;5;4500;0,17;1,5;0,27;1;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304188;encerrado;07/03/2004;38;3;6300;0,17;1;0,45;1;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304189;encerrado;07/11/2004;27;3;27000;0,17;1;0,53;1;0;0;1;1;1;1;PR;Curitiba;1;1;teste
D31304191;encerrado;17/04/2004;60;5;4500;0,03;1;0,27;0;1;0;1;0;0;0;PR;Curitiba;0;0;teste
D31304192;encerrado;16/05/2006;37;3;7650;0,03;1;0,72;0;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304204;encerrado;22/03/2004;69;2;9000;0,17;1;0,41;1;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304206;exec_garantia;24/05/2003;43;2;7650;0,03;1;0,35;0;1;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304215;ativo;;28;3;6300;0,17;1;0,48;1;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304216;encerrado;07/12/2004;24;5;10350;0,17;1;0,29;1;1;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304217;encerrado;15/10/2004;34;2;8100;0,17;1,5;0,36;1;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304218;encerrado;14/05/2004;30;4;8550;0,03;1;0,4;0;0;0;1;0;1;0;PR;Curitiba;0;0;teste
D31304222;exec_garantia;03/09/2004;43;4;5400;0,17;1;0,29;1;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304224;encerrado;07/11/2004;37;4;9000;0,17;1;0,45;1;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304225;encerrado;21/04/2004;32;3;13500;0,17;1;0,23;1;1;0;0;1;1;1;PR;Curitiba;0;0;teste
D31304228;encerrado;17/07/2004;39;2;7200;0,17;1;0,35;1;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304229;encerrado;03/07/2004;35;2;6750;0,17;1;0,49;0;0;0;1;1;1;1;PR;Curitiba;0;0;teste
D31304230;encerrado;18/11/2004;34;3;2999,997;0,17;1,5;0,38;1;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304231;encerrado;17/02/2005;26;3;6750;0,17;1,5;0,44;1;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304235;encerrado;29/05/2004;31;2;10800;0,17;1;0,37;1;0;0;1;1;0;0;PR;Curitiba;1;1;teste
D31304237;ativo;;27;2;7650;0,17;1;0,41;1;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304238;ativo;;53;2;10350;0,17;1;0,29;1;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304241;encerrado;04/07/2004;30;6;6750;0,17;1;0,52;1;0;0;1;1;1;0;PR;Curitiba;1;1;teste
D31304242;encerrado;22/04/2004;24;4;5310;0,17;1;0,57;0;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304243;encerrado;16/10/2003;60;2;6750;0,17;1;0,51;1;0;0;1;0;0;0;PR;Curitiba;0;0;teste
D31304244;exec_retomada;;43;6;9450;0,17;1,5;0,31;1;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304245;encerrado;08/10/2004;38;2;18000;0,17;1;0,28;1;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304250;exec_retomada;;43;3;6210;0,03;1,5;0,32;0;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304252;encerrado;18/09/2005;60;4;6300;0,17;1;0,22;1;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304253;encerrado;25/05/2004;44;5;6300;0,17;1;0,37;1;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304255;ativo;;21;7;6300;0,17;1;0,26;1;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304256;encerrado;31/12/2005;42;4;11250;0,17;1;0,37;1;0;0;1;1;1;1;PR;Curitiba;1;1;teste
D31304262;encerrado;06/08/2004;23;2;6570;0,17;1;0,29;1;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304264;encerrado;30/04/2005;56;2;8100;0,03;1,5;0,33;0;0;0;1;0;1;1;PR;Curitiba;1;1;teste
D31304265;ativo;;43;6;5850;0,17;1,5;0,54;1;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304266;encerrado;05/06/2004;26;3;11250;0,17;1;0,45;1;0;1;1;1;0;0;PR;Curitiba;0;0;teste
D31304267;encerrado;14/06/2005;45;5;13500;0,17;1;0,38;1;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304268;encerrado;10/11/2004;35;3;29700;0,03;1;0,35;0;0;0;1;0;1;1;PR;Curitiba;1;1;teste
D31304273;encerrado;28/09/2004;31;3;6300;0,17;1;0,36;1;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304274;encerrado;07/11/2004;36;4;5850;0,03;1;0,32;0;0;0;0;1;1;1;PR;Curitiba;0;0;teste
D31304275;exec_retomada;;40;6;9000;0,17;1;0,32;1;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304276;encerrado;18/10/2003;51;6;13500;0,17;0,5;0,28;1;0;0;1;1;1;1;PR;Curitiba;0;0;teste
D31304277;encerrado;20/02/2004;28;4;6030;0,17;1;0,36;0;0;0;1;1;0;0;PR;Curitiba;1;1;teste
D31304278;encerrado;06/07/2004;25;2;7650;0,17;1;0,51;0;0;0;1;1;1;0;PR;Curitiba;0;0;teste
D31304279;encerrado;06/03/2004;23;4;9450;0,17;1;0,3;1;0;0;1;1;1;0;PR;Curitiba;1;1;teste
D31304280;encerrado;18/05/2004;36;5;7200;0,33;1;0,24;1;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304282;encerrado;11/01/2004;36;3;15750;0,17;1,5;0,35;1;1;0;1;1;1;0;PR;Curitiba;1;1;teste
D31304289;ativo;;20;6;5400;0,17;1;0,5;1;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304290;exec_garantia;19/09/2003;44;6;6750;0,17;1;0,34;1;0;0;1;0;0;0;PR;Curitiba;0;0;teste
D31304291;encerrado;25/03/2005;35;2;8100;0,03;1;0,27;0;1;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304292;encerrado;28/08/2005;44;7;6750;0,17;1;0,31;1;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304293;encerrado;25/04/2004;47;4;9000;0,03;1;0,75;0;1;0;1;0;1;0;PR;Curitiba;0;0;teste
D31304295;ativo;;42;3;7200;0,17;1;0,34;1;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304299;encerrado;06/07/2004;68;6;9000;0,03;1;0,5;0;1;0;0;0;1;0;PR;Curitiba;0;0;teste
D31304300;ativo;;47;5;7650;0,4;1;0,32;1;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304301;encerrado;10/02/2004;35;2;6750;0,17;1;0,53;0;0;0;1;1;0;0;PR;Curitiba;1;1;teste
D31304306;encerrado;17/01/2005;23;2;6300;0,17;1;0,45;1;1;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304308;encerrado;06/08/2004;24;2;7020;0,03;1;0,48;0;0;0;1;0;0;0;PR;Curitiba;0;0;teste
D31304310;encerrado;05/05/2004;54;5;7650;0,17;1;0,29;1;1;0;1;0;0;0;PR;Curitiba;0;0;teste
D31304314;ativo;;28;3;8100;0,17;1;0,28;0;0;0;1;1;1;0;PR;Curitiba;0;0;teste
D31304317;encerrado;12/05/2004;24;5;6300;0,17;1;0,56;0;0;0;1;0;0;0;PR;Curitiba;0;0;teste
D31304318;encerrado;15/06/2004;46;4;8100;0,17;1;0,35;0;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304319;encerrado;29/03/2004;22;5;5580;0,17;1;0,68;0;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304323;ativo;;22;3;20250;0,17;1;0,45;1;0;0;1;0;1;1;PR;Curitiba;1;1;teste
D31304324;exec_garantia;22/10/2003;35;4;8010;0,17;1;0,31;0;1;0;1;0;1;1;PR;Curitiba;1;1;teste
D31304326;encerrado;07/05/2004;43;4;5400;0,03;1;0,3;0;0;0;1;1;0;0;PR;Curitiba;0;0;teste
D31304329;encerrado;12/05/2004;31;4;5400;0,17;1;0,41;1;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304332;encerrado;31/03/2004;37;3;5850;0,03;1;0,57;0;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304339;encerrado;05/05/2004;25;2;6120;0,17;1;0,41;1;1;0;1;0;0;0;PR;Curitiba;0;0;teste
D31304340;encerrado;24/07/2005;49;4;7200;0,03;1;0,3;0;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304343;ativo;;36;2;7650;0,17;1;0,31;1;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304345;ativo;;40;3;9000;0,17;1;0,46;1;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304346;exec_garantia;14/03/2004;60;2;10350;0,17;1;0,26;1;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304347;encerrado;22/04/2004;40;3;13500;0,17;1;0,4;1;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304348;ativo;;22;4;7650;0,17;1;0,36;1;1;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304349;encerrado;27/05/2004;51;4;7200;0,17;1;0,44;1;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304350;encerrado;04/07/2004;59;4;9000;0,17;1;0,55;1;0;0;1;1;1;0;PR;Curitiba;0;0;teste
D31304359;encerrado;08/08/2004;32;2;7650;0,17;1;0,3;1;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304360;encerrado;04/07/2004;29;0;8100;0,03;1;0,36;0;1;0;1;1;0;0;PR;Curitiba;1;1;teste
D31304363;encerrado;28/11/2004;35;3;8550;0,17;1;0,31;1;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304365;encerrado;04/07/2004;31;4;9900;0,17;1;0,36;1;0;0;1;1;1;0;PR;Curitiba;0;0;teste
D31304366;encerrado;08/03/2004;23;2;7200;0,17;1;0,31;1;0;0;1;1;0;0;PR;Curitiba;1;1;teste
D31304367;encerrado;13/06/2004;45;3;9000;0,17;1;0,47;1;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304370;encerrado;07/01/2004;69;4;8100;0,03;1;0,36;0;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304373;encerrado;04/07/2004;45;3;13500;0,17;1;0,45;1;0;0;1;1;1;1;PR;Curitiba;0;0;teste
D31304374;ativo;;42;3;8100;0,17;1;0,57;1;0;0;1;0;0;0;PR;Curitiba;0;0;teste
D31304379;ativo;;28;4;8100;0,17;1;0,36;1;1;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304382;encerrado;08/10/2004;29;3;7650;0,17;1;0,47;1;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304383;encerrado;05/01/2004;24;5;11250;0,17;1;0,37;1;1;0;1;1;1;1;PR;Curitiba;0;0;teste
D31304386;encerrado;22/06/2004;38;4;10350;0,17;1;0,32;1;0;0;1;0;0;1;PR;Curitiba;1;1;teste
D31304388;exec_retomada;;28;2;7200;0,17;1;0,26;1;1;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304390;encerrado;25/06/2004;21;2;10800;0,17;1;0,45;1;0;0;1;0;0;0;PR;Curitiba;0;0;teste
D31304391;ativo;;45;3;9450;0,17;1;0,32;1;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304393;encerrado;19/07/2004;50;1;10800;0,17;1;0,3;1;0;0;1;1;1;0;PR;Curitiba;0;0;teste
D31304397;encerrado;26/10/2004;46;3;9900;0,17;1;0,31;1;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304399;encerrado;29/01/2005;53;7;11250;0,17;1;0,41;1;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304400;encerrado;05/11/2004;35;2;7650;0,17;1;0,2;0;0;0;1;0;1;1;PR;Curitiba;1;1;teste
D31304402;exec_garantia;27/09/2003;24;3;9450;0,17;1;0,58;1;0;0;1;0;1;0;PR;Curitiba;0;0;teste
D31304403;exec_garantia;08/12/2003;28;3;9900;0,03;1;0,35;0;1;0;1;0;1;1;PR;Curitiba;1;1;teste
D31304407;encerrado;19/07/2004;20;2;13050;0,03;1;0,46;0;0;0;1;1;1;1;PR;Curitiba;0;0;teste
D31304408;encerrado;07/02/2004;28;3;9450;0,17;1;0,29;1;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304411;encerrado;08/10/2004;48;2;13500;0,17;1;0,51;1;1;0;1;0;1;1;PR;Curitiba;1;1;teste
D31304414;encerrado;20/07/2004;22;1;9000;0,17;1;0,35;1;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304415;encerrado;09/03/2004;35;4;12150;0,17;1;0,4;1;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304416;exec_garantia;06/11/2003;48;4;4773,6;0,03;1;0,65;0;1;0;1;0;0;0;PR;Curitiba;0;0;teste
D31304417;encerrado;10/10/2005;57;4;8370;0,17;1;0,41;1;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304419;exec_garantia;27/04/2004;45;5;9450;0,17;1;0,32;1;0;0;1;0;1;0;PR;Curitiba;1;1;teste
D31304420;encerrado;08/10/2004;43;3;11250;0,17;1;0,41;1;0;0;1;0;1;1;PR;Curitiba;1;1;teste
D31304421;encerrado;12/05/2004;47;4;8550;0,17;1;0,42;1;0;0;1;0;0;0;PR;Curitiba;0;0;teste
D31304422;encerrado;14/05/2004;51;4;9450;0,17;1;0,38;1;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304426;encerrado;30/05/2004;23;4;8550;0,17;1;0,57;0;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304427;encerrado;21/04/2005;45;3;10350;0,17;1;0,57;1;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304428;exec_garantia;15/03/2004;29;4;2250;0,03;1;0,68;0;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304429;encerrado;28/05/2004;24;4;4500;0,03;1;0,44;0;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304430;ativo;;27;0;6750;0,03;1;0,51;0;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304431;encerrado;25/06/2004;23;4;8550;0,03;1;0,38;0;1;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304434;exec_garantia;28/07/2003;36;2;7200;0,17;1;0,29;1;0;0;1;0;0;0;PR;Curitiba;1;1;teste
D31304436;exec_garantia;04/08/2004;25;3;7650;0,17;1;0,31;1;0;0;1;0;0;0;PR;Curitiba;1;1;teste
