status;total;juros;categ;emprego;residencia;renda;idade;cat_emp;cat_juro
0;25000;12,87;C;1;ALUGADA;80000;32;0-15;11-13.5
0;24250;12,18;B;3;PRESTACAO;130000;22;0-15;11-13.5
0;25000;11,83;B;2;PRESTACAO;64000;22;0-15;11-13.5
0;25000;12,18;B;3;PROPRIA;1e+05;33;0-15;11-13.5
0;1000;7,4;A;5;ALUGADA;45000;24;0-15;0-8
0;25000;12,53;B;12;ALUGADA;135660;26;0-15;11-13.5
1;25000;16,35;E;1;ALUGADA;48360;25;0-15;13.5+
1;20000;;B;0;ALUGADA;160000;34;0-15;Missing
0;5800;8,94;A;2;ALUGADA;20400;22;0-15;8-11
0;4000;16;D;2;ALUGADA;26568;29;0-15;13.5+
0;8000;;C;1;ALUGADA;42500;25;0-15;Missing
0;17500;11,48;B;2;ALUGADA;636000;31;0-15;11-13.5
0;5000;12,18;B;3;ALUGADA;55000;31;0-15;11-13.5
0;8000;8,59;A;4;PRESTACAO;56000;31;0-15;8-11
0;15000;16;D;28;PRESTACAO;1e+05;23;15-30;13.5+
0;10000;7,74;A;0;PROPRIA;36000;33;0-15;0-8
0;7000;7,4;A;0;ALUGADA;26400;23;0-15;0-8
0;11000;14,26;C;10;PROPRIA;307000;32;0-15;13.5+
0;10000;7,74;A;12;PRESTACAO;80000;23;0-15;0-8
1;3500;12,18;B;2;PROPRIA;25788,36;22;0-15;11-13.5
0;15000;19,13;F;0;PRESTACAO;125000;23;0-15;13.5+
0;15000;;D;0;PRESTACAO;74000;26;0-15;Missing
0;3500;11,14;B;3;PROPRIA;45000;27;0-15;11-13.5
0;16000;14,96;D;6;ALUGADA;80000;32;0-15;13.5+
0;25000;15,31;D;8;PRESTACAO;160000;24;0-15;13.5+
0;16000;;A;32;PROPRIA;2e+05;30;30-45;Missing
0;8000;11,14;B;0;PROPRIA;58656;29;0-15;11-13.5
0;24000;20,86;G;28;PRESTACAO;119450;27;15-30;13.5+
0;5600;8,94;A;2;PRESTACAO;37500;24;0-15;8-11
0;8000;7,4;A;2;ALUGADA;73000;29;0-15;0-8
0;1500;13,22;C;2;ALUGADA;38000;22;0-15;11-13.5
0;9500;8,94;A;4;ALUGADA;28000;26;0-15;8-11
0;24000;11,83;B;0;PRESTACAO;75000;22;0-15;11-13.5
0;13250;11,83;B;4;PRESTACAO;60000;32;0-15;11-13.5
0;8800;14,96;D;4;ALUGADA;46744,32;23;0-15;13.5+
1;4000;12,18;B;2;ALUGADA;41000;23;0-15;11-13.5
0;17500;11,83;B;0;PROPRIA;135000;33;0-15;11-13.5
0;6000;7,4;A;3;PRESTACAO;80000;22;0-15;0-8
1;10000;12,18;B;0;PRESTACAO;18000;24;0-15;11-13.5
0;20000;17,39;E;9;PROPRIA;127000;25;0-15;13.5+
0;25000;12,87;C;6;PROPRIA;157500;27;0-15;11-13.5
0;25000;11,83;B;9;PRESTACAO;86000;22;0-15;11-13.5
0;16000;12,18;B;4;ALUGADA;66500;28;0-15;11-13.5
0;8000;11,14;B;4;ALUGADA;60000;29;0-15;11-13.5
0;9000;12,53;B;2;ALUGADA;62201;31;0-15;11-13.5
0;15000;16,35;E;0;ALUGADA;40000;27;0-15;13.5+
0;10000;8,94;A;6;PRESTACAO;86000;22;0-15;8-11
0;20000;13,22;C;6;ALUGADA;50000;22;0-15;11-13.5
1;4800;7,05;A;15;PROPRIA;43800;29;0-15;0-8
0;18000;12,87;C;3;PRESTACAO;45000;27;0-15;11-13.5
0;13750;16,7;E;5;ALUGADA;80000;31;0-15;13.5+
0;1000;11,14;B;0;ALUGADA;7200;37;0-15;11-13.5
0;1000;7,4;A;1;PRESTACAO;107000;25;0-15;0-8
0;6250;12,87;C;0;PRESTACAO;65136,6;30;0-15;11-13.5
0;10000;15,31;D;9;PROPRIA;51000;24;0-15;13.5+
0;24000;17,74;E;15;PRESTACAO;65000;27;0-15;13.5+
0;15000;;C;10;PRESTACAO;55000;25;0-15;Missing
0;1500;12,87;C;3;ALUGADA;18000;21;0-15;11-13.5
1;7500;7,05;A;1;ALUGADA;12720;21;0-15;0-8
0;8700;7,05;A;2;PRESTACAO;54000;24;0-15;0-8
0;13000;11,83;B;3;ALUGADA;84000;24;0-15;11-13.5
0;9250;12,53;B;2;PRESTACAO;71500;25;0-15;11-13.5
0;12000;11,14;B;4;PRESTACAO;80000;33;0-15;11-13.5
0;20000;11,48;B;3;PRESTACAO;105000;23;0-15;11-13.5
1;7000;12,18;B;4;ALUGADA;30000;29;0-15;11-13.5
0;9000;7,05;A;9;ALUGADA;130000;27;0-15;0-8
0;25000;11,83;B;3;PRESTACAO;130000;24;0-15;11-13.5
0;7500;7,05;A;0;PROPRIA;48000;25;0-15;0-8
0;24100;11,83;B;12;PROPRIA;140000;27;0-15;11-13.5
0;10000;13,22;C;18;PRESTACAO;156000;25;15-30;11-13.5
0;23500;14,96;D;10;PROPRIA;124000;33;0-15;13.5+
0;11500;13,22;C;0;ALUGADA;55600;39;0-15;11-13.5
0;4400;12,53;B;0;PROPRIA;21600;23;0-15;11-13.5
0;21600;;B;17;PROPRIA;138000;25;15-30;Missing
0;3000;11,83;B;2;ALUGADA;72000;30;0-15;11-13.5
0;15250;12,53;B;1;PRESTACAO;33600;31;0-15;11-13.5
0;20800;11,83;B;18;PROPRIA;145000;23;15-30;11-13.5
0;2800;12,87;C;6;PRESTACAO;100843;35;0-15;11-13.5
0;24000;11,83;B;10;PROPRIA;160000;35;0-15;11-13.5
1;5000;16;D;23;ALUGADA;51200;27;15-30;13.5+
0;16000;14,26;C;4;PRESTACAO;86000;26;0-15;13.5+
0;22600;14,96;D;15;PROPRIA;130000;23;0-15;13.5+
0;7000;12,87;C;5;ALUGADA;90000;28;0-15;11-13.5
0;20800;11,48;B;13;PROPRIA;140000;36;0-15;11-13.5
0;16000;7,05;A;15;PROPRIA;109000;47;0-15;0-8
0;10000;12,53;B;2;PRESTACAO;65000;27;0-15;11-13.5
0;21000;11,83;B;14;PROPRIA;150000;33;0-15;11-13.5
0;10000;11,14;B;4;PRESTACAO;67222;29;0-15;11-13.5
0;2500;11,83;B;5;PROPRIA;184000;23;0-15;11-13.5
0;10000;11,14;B;1;PROPRIA;52000;23;0-15;11-13.5
0;24500;11,83;B;10;PROPRIA;150000;41;0-15;11-13.5
0;23600;14,96;D;11;PROPRIA;120000;38;0-15;13.5+
0;22800;;B;21;PROPRIA;130000;24;15-30;Missing
0;2500;12,53;B;0;PROPRIA;30000;22;0-15;11-13.5
1;2500;13,57;C;2;ALUGADA;40000;22;0-15;13.5+
0;21500;11,83;B;14;PROPRIA;140000;44;0-15;11-13.5
0;10000;11,14;B;1;ALUGADA;57000;34;0-15;11-13.5
0;24000;11,83;B;10;PROPRIA;130000;28;0-15;11-13.5
0;16000;7,4;A;5;PRESTACAO;72000;23;0-15;0-8
0;21000;14,26;C;18;PROPRIA;120000;24;15-30;13.5+
0;21000;;B;12;PROPRIA;130000;27;0-15;Missing
0;16000;7,05;A;4;PRESTACAO;241875;25;0-15;0-8
0;24000;12,18;B;13;PROPRIA;140000;38;0-15;11-13.5
1;4000;12,87;C;2;ALUGADA;18000;24;0-15;11-13.5
0;10000;12,87;C;1;PRESTACAO;44000;25;0-15;11-13.5
0;18000;8,94;A;14;PRESTACAO;260000;31;0-15;8-11
0;1000;8,94;A;0;PROPRIA;95000;26;0-15;8-11
0;12000;8,94;A;7;PRESTACAO;294000;31;0-15;8-11
0;24000;11,83;B;16;PROPRIA;150000;30;15-30;11-13.5
0;21000;14,26;C;15;PROPRIA;170000;33;0-15;13.5+
0;2450;11,48;B;14;PRESTACAO;60000;23;0-15;11-13.5
0;25000;11,83;B;12;PRESTACAO;130000;22;0-15;11-13.5
0;12800;8,94;A;2;PRESTACAO;112123;34;0-15;8-11
0;15000;11,14;B;25;PRESTACAO;1e+05;30;15-30;11-13.5
0;23000;11,83;B;15;PROPRIA;190000;27;0-15;11-13.5
0;2500;12,18;B;0;PRESTACAO;50000;22;0-15;11-13.5
0;14000;;C;9;ALUGADA;33600;28;0-15;Missing
0;22000;11,83;B;12;PROPRIA;210000;26;0-15;11-13.5
0;3000;12,87;C;0;PROPRIA;12816;25;0-15;11-13.5
0;5000;7,4;A;21;PROPRIA;52000;24;15-30;0-8
0;10000;13,57;C;2;ALUGADA;71500;29;0-15;13.5+
0;20000;14,26;C;7;ALUGADA;94050;28;0-15;13.5+
0;13000;15,31;D;3;ALUGADA;52000;25;0-15;13.5+
1;10000;;A;12;PRESTACAO;150000;37;0-15;Missing
0;5000;;B;2;ALUGADA;23000;24;0-15;Missing
0;12000;;A;4;PRESTACAO;40000;33;0-15;Missing
0;24000;11,83;B;6;PRESTACAO;64500;27;0-15;11-13.5
0;20000;11,48;B;17;PROPRIA;150000;33;15-30;11-13.5
0;12000;8,94;A;4;PRESTACAO;45000;27;0-15;8-11
0;9250;12,87;C;0;ALUGADA;21996;33;0-15;11-13.5
0;24000;14,96;D;24;PROPRIA;160000;36;15-30;13.5+
0;8750;7,74;A;2;ALUGADA;150000;25;0-15;0-8
0;10400;19,47;F;0;PRESTACAO;67846,08;45;0-15;13.5+
0;21000;11,48;B;15;PROPRIA;180000;24;0-15;11-13.5
0;15000;11,48;B;0;ALUGADA;41000;27;0-15;11-13.5
0;23000;12,18;B;18;PROPRIA;2e+05;29;15-30;11-13.5
0;16000;11,48;B;8;ALUGADA;40000;30;0-15;11-13.5
0;5000;7,74;A;4;ALUGADA;52728;24;0-15;0-8
0;3000;14,61;D;0;ALUGADA;45000;24;0-15;13.5+
0;24000;13,92;C;4;ALUGADA;78000;23;0-15;13.5+
0;5000;14,26;C;3;ALUGADA;280000;36;0-15;13.5+
0;9000;;C;6;PROPRIA;55000;36;0-15;Missing
0;24000;11,83;B;29;PROPRIA;150000;26;15-30;11-13.5
1;2500;20,86;G;4;PRESTACAO;45600;27;0-15;13.5+
0;20000;14,26;C;14;PROPRIA;180000;25;0-15;13.5+
0;24250;11,83;B;0;ALUGADA;144000;23;0-15;11-13.5
0;3000;19,13;F;0;PRESTACAO;60000;23;0-15;13.5+
0;23000;11,83;B;27;PROPRIA;160000;28;15-30;11-13.5
0;3000;11,14;B;0;PROPRIA;30000;23;0-15;11-13.5
0;6000;11,14;B;1;ALUGADA;43000;29;0-15;11-13.5
0;5000;8,94;A;13;PRESTACAO;26000;27;0-15;8-11
0;25000;;D;0;PRESTACAO;110000;23;0-15;Missing
0;21000;;A;10;PROPRIA;150000;26;0-15;Missing
0;7200;12,87;C;0;ALUGADA;60000;22;0-15;11-13.5
0;8400;11,48;B;9;ALUGADA;28000;29;0-15;11-13.5
0;18000;12,18;B;2;PRESTACAO;93000;37;0-15;11-13.5
0;7000;13,92;C;3;PRESTACAO;63000;31;0-15;13.5+
0;25000;18,78;F;17;PRESTACAO;95000;23;15-30;13.5+
0;9000;12,87;C;6;ALUGADA;55000;24;0-15;11-13.5
0;22500;11,83;B;20;PRESTACAO;93000;30;15-30;11-13.5
0;20000;;B;16;ALUGADA;60000;25;15-30;Missing
0;21600;21,21;G;8;ALUGADA;62000;23;0-15;13.5+
0;10000;8,94;A;10;PROPRIA;72000;27;0-15;8-11
0;24000;12,87;C;0;PROPRIA;80000;29;0-15;11-13.5
0;12250;15,31;D;2;PRESTACAO;35360;21;0-15;13.5+
0;6000;7,4;A;21;PRESTACAO;107203;24;15-30;0-8
0;9000;11,48;B;1;ALUGADA;34000;31;0-15;11-13.5
0;9600;14,61;D;5;PRESTACAO;79500;35;0-15;13.5+
0;6500;8,59;A;0;PRESTACAO;47412;25;0-15;8-11
0;7500;8,94;A;8;ALUGADA;34200;28;0-15;8-11
0;18250;17,04;E;1;ALUGADA;40500;25;0-15;13.5+
0;9000;;A;1;PRESTACAO;50000;23;0-15;Missing
0;2500;7,74;A;2;ALUGADA;24000;32;0-15;0-8
0;5000;12,18;B;4;ALUGADA;46809,24;24;0-15;11-13.5
0;2300;7,4;A;4;ALUGADA;36400;26;0-15;0-8
0;5000;8,94;A;1;PROPRIA;16400;25;0-15;8-11
0;4000;12,53;B;6;PRESTACAO;54566,04;22;0-15;11-13.5
0;24000;11,83;B;0;PROPRIA;150000;38;0-15;11-13.5
0;24000;14,96;D;0;PROPRIA;2e+05;25;0-15;13.5+
0;24000;11,83;B;0;PROPRIA;189996;23;0-15;11-13.5
0;24000;12,18;B;0;PROPRIA;2e+05;25;0-15;11-13.5
0;25000;11,48;B;27;PRESTACAO;1e+05;25;15-30;11-13.5
0;12000;12,18;B;8;ALUGADA;110000;30;0-15;11-13.5
0;2500;13,92;C;5;ALUGADA;46500;29;0-15;13.5+
1;13000;13,57;C;4;ALUGADA;36000;23;0-15;13.5+
1;6500;14,26;C;0;PRESTACAO;25200;21;0-15;13.5+
0;18000;11,83;B;13;ALUGADA;71820;26;0-15;11-13.5
0;12000;8,94;A;1;ALUGADA;65000;22;0-15;8-11
0;24250;11,83;B;8;PROPRIA;102000;24;0-15;11-13.5
0;11200;8,94;A;0;ALUGADA;70000;33;0-15;8-11
0;13000;;B;0;ALUGADA;50000;26;0-15;Missing
0;7000;;E;0;ALUGADA;36000;25;0-15;Missing
0;8000;8,59;A;3;PROPRIA;22080;29;0-15;8-11
0;1000;7,4;A;0;PROPRIA;31000;28;0-15;0-8
0;9000;8,94;A;8;ALUGADA;35000;21;0-15;8-11
0;7000;12,87;C;1;PROPRIA;102000;22;0-15;11-13.5
1;15000;16,7;E;0;ALUGADA;60225;22;0-15;13.5+
1;3500;8,59;A;0;PROPRIA;40800;39;0-15;8-11
0;12000;14,26;C;3;ALUGADA;32400;28;0-15;13.5+
0;6000;8,94;A;0;PRESTACAO;60000;30;0-15;8-11
0;1000;12,53;B;2;ALUGADA;19200;24;0-15;11-13.5
0;8000;12,53;B;0;PRESTACAO;90000;33;0-15;11-13.5
0;1500;14,61;D;0;ALUGADA;30000;26;0-15;13.5+
0;6000;11,14;B;0;PRESTACAO;19404;39;0-15;11-13.5
0;10000;11,48;B;23;ALUGADA;57000;23;15-30;11-13.5
0;5000;12,18;B;15;PRESTACAO;68000;33;0-15;11-13.5
1;1500;11,48;B;0;ALUGADA;18000;34;0-15;11-13.5
0;16000;;D;0;PRESTACAO;135000;25;0-15;Missing
0;10000;8,59;A;3;PRESTACAO;110000;35;0-15;8-11
0;24800;12,53;B;8;PRESTACAO;87000;32;0-15;11-13.5
0;14000;19,82;G;4;ALUGADA;40000;27;0-15;13.5+
0;4800;7,4;A;0;ALUGADA;120000;30;0-15;0-8
0;6600;8,59;A;0;ALUGADA;35000;26;0-15;8-11
0;13000;;A;17;PRESTACAO;35328;28;15-30;Missing
0;11000;8,59;A;4;ALUGADA;35000;29;0-15;8-11
0;15000;;D;3;ALUGADA;65000;34;0-15;Missing
0;14500;11,48;B;16;PROPRIA;79000;25;15-30;11-13.5
0;19500;11,83;B;2;PRESTACAO;68900;24;0-15;11-13.5
0;8000;;B;3;ALUGADA;38000;35;0-15;Missing
0;15000;13,92;C;3;ALUGADA;165000;30;0-15;13.5+
0;1000;15,65;D;2;ALUGADA;16000;21;0-15;13.5+
0;8000;14,26;C;9;PROPRIA;33000;24;0-15;13.5+
0;20500;12,53;B;5;ALUGADA;40934,4;35;0-15;11-13.5
0;1500;;C;4;PRESTACAO;58000;27;0-15;Missing
1;13750;13,22;C;2;PRESTACAO;42000;25;0-15;11-13.5
0;5000;;B;6;PRESTACAO;67870;38;0-15;Missing
0;8400;11,83;B;2;ALUGADA;47000;26;0-15;11-13.5
0;25000;14,96;D;2;PRESTACAO;87000;23;0-15;13.5+
1;6200;11,14;B;0;PROPRIA;24000;31;0-15;11-13.5
0;5000;14,61;D;4;PROPRIA;55000;22;0-15;13.5+
0;12000;;A;5;PROPRIA;72645,36;26;0-15;Missing
0;18000;12,18;B;2;ALUGADA;101500;30;0-15;11-13.5
0;6000;7,74;A;4;PRESTACAO;80000;25;0-15;0-8
0;7750;7,74;A;1;ALUGADA;48000;22;0-15;0-8
1;15250;16,7;E;5;ALUGADA;28080;22;0-15;13.5+
1;10500;11,83;B;0;PRESTACAO;79000;27;0-15;11-13.5
0;8000;7,74;A;5;PRESTACAO;125000;30;0-15;0-8
0;12500;14,61;D;8;ALUGADA;42960;25;0-15;13.5+
0;5400;8,94;A;0;PRESTACAO;75000;23;0-15;8-11
0;12000;11,83;B;20;PROPRIA;122000;43;15-30;11-13.5
0;1000;;B;0;PRESTACAO;57600;23;0-15;Missing
0;2500;;D;2;ALUGADA;35000;24;0-15;Missing
1;10000;;C;4;ALUGADA;47500;28;0-15;Missing
0;14400;11,14;B;7;PRESTACAO;2e+05;29;0-15;11-13.5
0;5000;11,48;B;1;ALUGADA;24000;23;0-15;11-13.5
0;1000;;A;2;PRESTACAO;45000;35;0-15;Missing
0;6000;12,53;B;4;ALUGADA;73000;23;0-15;11-13.5
0;14000;12,18;B;1;PRESTACAO;56000;30;0-15;11-13.5
0;24250;12,18;B;0;PROPRIA;60000;31;0-15;11-13.5
0;10000;12,18;B;3;ALUGADA;38000;21;0-15;11-13.5
1;1500;13,92;C;3;PRESTACAO;54000;36;0-15;13.5+
0;15000;12,87;C;4;ALUGADA;48500;28;0-15;11-13.5
0;15000;;B;0;ALUGADA;59880;23;0-15;Missing
0;5000;13,92;C;0;PRESTACAO;118000;30;0-15;13.5+
0;8000;12,53;B;0;PROPRIA;60000;23;0-15;11-13.5
1;20000;16;D;2;ALUGADA;52000;22;0-15;13.5+
0;12000;13,22;C;1;ALUGADA;40000;22;0-15;11-13.5
0;5500;7,74;A;0;ALUGADA;38500;22;0-15;0-8
0;7000;13,92;C;3;PROPRIA;65000;26;0-15;13.5+
0;20000;14,96;D;10;PRESTACAO;120456;22;0-15;13.5+
0;14500;14,61;D;9;PRESTACAO;26000;21;0-15;13.5+
0;3000;13,92;C;6;PROPRIA;65000;22;0-15;13.5+
0;16000;14,96;D;0;ALUGADA;75000;49;0-15;13.5+
0;3000;16,7;E;2;ALUGADA;45000;29;0-15;13.5+
0;5000;;A;0;PRESTACAO;74400;23;0-15;Missing
0;11700;12,87;C;2;PRESTACAO;53832;22;0-15;11-13.5
0;9600;14,96;D;10;PRESTACAO;67350;22;0-15;13.5+
0;3000;13,57;C;0;PRESTACAO;70000;33;0-15;13.5+
0;8500;11,83;B;2;ALUGADA;59000;26;0-15;11-13.5
1;5000;19,47;F;0;PROPRIA;30288,24;22;0-15;13.5+
0;10000;;B;7;PRESTACAO;27000;24;0-15;Missing
1;2400;14,26;C;0;ALUGADA;28800;24;0-15;13.5+
1;3600;14,96;D;0;ALUGADA;24000;26;0-15;13.5+
0;6000;13,57;C;5;ALUGADA;22880;22;0-15;13.5+
0;5000;;A;2;PRESTACAO;107000;30;0-15;Missing
0;8000;12,87;C;3;PRESTACAO;108600;23;0-15;11-13.5
0;8000;13,22;C;3;PRESTACAO;94965;23;0-15;11-13.5
0;5000;11,83;B;2;ALUGADA;36000;32;0-15;11-13.5
0;16800;12,53;B;1;ALUGADA;50000;22;0-15;11-13.5
0;25000;;B;4;PRESTACAO;86000;23;0-15;Missing
0;7375;8,94;A;3;ALUGADA;95000;36;0-15;8-11
0;3000;13,92;C;0;ALUGADA;16320;22;0-15;13.5+
0;16000;16;D;0;PROPRIA;60000;29;0-15;13.5+
0;12000;8,94;A;0;ALUGADA;89000;32;0-15;8-11
0;22000;13,92;C;10;PRESTACAO;75000;32;0-15;13.5+
0;3600;7,74;A;15;PRESTACAO;68000;24;0-15;0-8
0;15000;14,26;C;0;ALUGADA;1e+05;26;0-15;13.5+
1;5000;14,61;D;4;PROPRIA;33000;21;0-15;13.5+
0;2000;12,53;B;5;ALUGADA;60000;43;0-15;11-13.5
1;1600;13,57;C;2;PROPRIA;12360;24;0-15;13.5+
0;1000;8,59;A;0;ALUGADA;70399;24;0-15;8-11
0;1000;8,59;A;3;PROPRIA;54870;24;0-15;8-11
1;14000;13,57;C;0;PRESTACAO;115000;26;0-15;13.5+
0;11200;;C;4;PRESTACAO;73063,56;22;0-15;Missing
0;20000;12,18;B;5;PRESTACAO;48235;23;0-15;11-13.5
0;6000;12,18;B;4;PROPRIA;78000;27;0-15;11-13.5
0;15000;11,83;B;15;ALUGADA;60000;24;0-15;11-13.5
0;11200;14,26;C;1;ALUGADA;48000;28;0-15;13.5+
0;25000;12,18;B;2;PRESTACAO;77000;30;0-15;11-13.5
0;2100;8,94;A;0;ALUGADA;12000;23;0-15;8-11
0;15200;11,48;B;4;ALUGADA;48000;24;0-15;11-13.5
1;15000;17,74;E;0;PRESTACAO;89000;27;0-15;13.5+
1;10000;12,18;B;13;ALUGADA;30000;23;0-15;11-13.5
0;15000;13,57;C;2;ALUGADA;108000;44;0-15;13.5+
0;12000;13,57;C;1;ALUGADA;1e+05;23;0-15;13.5+
0;3600;8,94;A;0;ALUGADA;75000;26;0-15;8-11
0;1000;8,59;A;1;ALUGADA;36000;22;0-15;8-11
0;7000;13,92;C;1;PRESTACAO;25200;22;0-15;13.5+
0;25000;12,18;B;10;PROPRIA;78000;24;0-15;11-13.5
0;15000;16,7;E;0;ALUGADA;75000;25;0-15;13.5+
0;10000;8,94;A;6;ALUGADA;114800;24;0-15;8-11
0;5000;11,83;B;0;PRESTACAO;48996;27;0-15;11-13.5
0;5000;12,87;C;0;PRESTACAO;90000;30;0-15;11-13.5
0;8000;8,59;A;6;ALUGADA;78500;27;0-15;8-11
0;1000;14,26;C;2;ALUGADA;20000;21;0-15;13.5+
0;2600;7,74;A;6;PRESTACAO;28500;27;0-15;0-8
0;3900;12,53;B;3;ALUGADA;20292;28;0-15;11-13.5
0;6400;;C;11;PROPRIA;67000;23;0-15;Missing
1;5100;13,22;C;4;PRESTACAO;70000;31;0-15;11-13.5
0;2500;11,14;B;3;ALUGADA;30000;27;0-15;11-13.5
0;11200;15,31;D;0;PRESTACAO;43008;21;0-15;13.5+
0;6000;13,57;C;0;PRESTACAO;140000;27;0-15;13.5+
0;3000;13,22;C;8;PRESTACAO;32500;26;0-15;11-13.5
0;10000;11,14;B;9;ALUGADA;170000;32;0-15;11-13.5
0;12000;13,22;C;0;ALUGADA;26237,88;27;0-15;11-13.5
1;5000;13,22;C;2;ALUGADA;50000;36;0-15;11-13.5
0;10000;;A;1;PRESTACAO;1200000;40;0-15;Missing
0;9000;8,59;A;0;ALUGADA;44700;37;0-15;8-11
0;3000;11,83;B;4;ALUGADA;48000;34;0-15;11-13.5
0;5000;12,87;C;2;PROPRIA;36000;23;0-15;11-13.5
0;1000;7,74;A;6;PRESTACAO;98000;28;0-15;0-8
0;10000;8,59;A;5;ALUGADA;102000;26;0-15;8-11
0;7500;;A;10;PRESTACAO;105000;22;0-15;Missing
0;4000;12,87;C;0;ALUGADA;24000;27;0-15;11-13.5
0;4500;11,48;B;0;PRESTACAO;42000;26;0-15;11-13.5
0;2000;15,65;D;2;PRESTACAO;75000;32;0-15;13.5+
1;12500;8,94;A;5;PRESTACAO;180952;23;0-15;8-11
0;13000;11,83;B;5;ALUGADA;39000;22;0-15;11-13.5
0;7500;13,22;C;13;PROPRIA;40000;24;0-15;11-13.5
0;25000;13,57;C;6;PRESTACAO;260000;31;0-15;13.5+
0;8000;12,87;C;1;ALUGADA;52800;24;0-15;11-13.5
1;16000;19,47;F;2;ALUGADA;64575;24;0-15;13.5+
0;25000;11,83;B;5;ALUGADA;49464,2;22;0-15;11-13.5
0;18000;12,18;B;1;PRESTACAO;85000;22;0-15;11-13.5
0;12500;11,48;B;4;PRESTACAO;125000;31;0-15;11-13.5
0;5600;12,18;B;0;ALUGADA;12000;29;0-15;11-13.5
0;8000;19,13;F;5;PROPRIA;115000;25;0-15;13.5+
0;5400;14,26;C;0;PRESTACAO;36000;25;0-15;13.5+
0;1000;8,59;A;0;PROPRIA;55000;22;0-15;8-11
0;1000;8,94;A;2;PRESTACAO;780000;43;0-15;8-11
0;10000;15,31;D;2;PROPRIA;81000;22;0-15;13.5+
0;20000;13,92;C;2;PRESTACAO;120000;29;0-15;13.5+
0;5500;14,61;D;1;PRESTACAO;61400;23;0-15;13.5+
0;2100;;B;0;ALUGADA;33600;23;0-15;Missing
0;1600;11,14;B;9;ALUGADA;70000;23;0-15;11-13.5
0;3200;7,4;A;10;PRESTACAO;71000;22;0-15;0-8
0;3000;;A;2;ALUGADA;54000;22;0-15;Missing
0;4000;13,22;C;0;ALUGADA;42000;22;0-15;11-13.5
0;5000;8,59;A;8;PRESTACAO;62000;22;0-15;8-11
0;8000;12,87;C;1;PRESTACAO;136000;25;0-15;11-13.5
0;3200;18,09;F;0;PROPRIA;15600;25;0-15;13.5+
0;20000;12,53;B;4;PROPRIA;170000;25;0-15;11-13.5
0;8000;14,96;D;1;ALUGADA;120000;30;0-15;13.5+
0;15200;16;D;11;ALUGADA;39000;25;0-15;13.5+
0;5000;7,74;A;0;ALUGADA;30000;33;0-15;0-8
0;7000;;E;2;ALUGADA;70000;22;0-15;Missing
0;25000;;D;9;ALUGADA;71000;47;0-15;Missing
0;10000;13,57;C;0;PRESTACAO;108960;25;0-15;13.5+
1;18000;12,18;B;3;ALUGADA;65000;27;0-15;11-13.5
0;5000;11,83;B;5;PROPRIA;20000;31;0-15;11-13.5
0;3000;11,14;B;5;PRESTACAO;27000;27;0-15;11-13.5
0;17000;12,87;C;2;ALUGADA;41400;22;0-15;11-13.5
0;18200;14,26;C;5;PRESTACAO;55900;26;0-15;13.5+
0;10000;14,26;C;0;PRESTACAO;43200;24;0-15;13.5+
0;9000;11,83;B;0;ALUGADA;34000;24;0-15;11-13.5
0;6000;13,22;C;3;ALUGADA;63402;23;0-15;11-13.5
1;10000;13,22;C;0;ALUGADA;95000;25;0-15;11-13.5
0;15000;13,22;C;7;PRESTACAO;73200;27;0-15;11-13.5
0;10000;11,14;B;0;PRESTACAO;98400;23;0-15;11-13.5
0;15000;12,87;C;7;PRESTACAO;60000;29;0-15;11-13.5
0;13200;11,14;B;7;PROPRIA;125000;27;0-15;11-13.5
0;5500;11,48;B;4;ALUGADA;14400;21;0-15;11-13.5
0;8400;12,87;C;3;ALUGADA;35000;24;0-15;11-13.5
0;11000;12,53;B;0;ALUGADA;50000;25;0-15;11-13.5
0;2500;15,31;D;4;PRESTACAO;444000;41;0-15;13.5+
0;12500;;C;0;PRESTACAO;135000;24;0-15;Missing
0;15000;15,31;D;0;PROPRIA;40000;31;0-15;13.5+
0;10000;15,65;D;3;ALUGADA;36000;51;0-15;13.5+
0;24250;12,53;B;1;ALUGADA;89908;24;0-15;11-13.5
0;4800;;B;6;PRESTACAO;99400;28;0-15;Missing
0;8500;13,22;C;16;PRESTACAO;75000;25;15-30;11-13.5
0;9600;13,57;C;7;ALUGADA;60000;28;0-15;13.5+
0;14000;11,14;B;1;ALUGADA;169000;22;0-15;11-13.5
0;8900;;B;2;ALUGADA;49500;32;0-15;Missing
0;10000;;D;10;ALUGADA;86000;25;0-15;Missing
1;9000;14,61;D;2;ALUGADA;30000;23;0-15;13.5+
0;7000;8,94;A;6;ALUGADA;48000;23;0-15;8-11
1;6500;14,96;D;1;ALUGADA;60000;33;0-15;13.5+
0;10000;7,74;A;3;PRESTACAO;51000;26;0-15;0-8
0;15600;12,87;C;4;ALUGADA;41000;24;0-15;11-13.5
0;10000;12,87;C;0;PRESTACAO;1e+05;24;0-15;11-13.5
1;6500;15,65;D;4;ALUGADA;36000;30;0-15;13.5+
0;3000;;C;0;ALUGADA;17280;26;0-15;Missing
0;16750;12,53;B;4;ALUGADA;33000;33;0-15;11-13.5
0;20000;16,35;E;9;PRESTACAO;90000;37;0-15;13.5+
0;20000;13,22;C;12;ALUGADA;97356;34;0-15;11-13.5
0;3800;8,59;A;0;ALUGADA;25000;21;0-15;8-11
0;20600;12,53;B;28;PRESTACAO;100080;23;15-30;11-13.5
