Amount;First-Two
95,94;95
90,00;90
17,94;17
8665,20;86
884,00;88
2775,81;27
14,16;14
1684,27;16
198,00;19
27498,81;27
53,14;53
5800,00;58
1235,63;12
234837,72;23
26,18;26
81834,05;81
10408,69;10
4494,96;44
1267,00;12
271,02;27
2901,48;29
5500,00;55
10557,22;10
0,81;81
419,17;41
22418,06;22
1315,64;13
250,09;25
156,04;15
59,47;59
20600,64;20
35,53;35
3681,36;36
100,64;10
6202,80;62
248947,81;24
1862,36;18
52,00;52
2509,86;25
2847,66;28
1774,80;17
25206,30;25
934,39;93
28,19;28
194,77;19
2392,12;23
2534,23;25
676,92;67
8031,23;80
30,80;30
170,40;17
355,81;35
12075,00;12
23499,44;23
105537,33;10
500,00;50
1564,32;15
274,89;27
5852,88;58
5152,50;51
749,14;74
5,00;50
5,07;50
14195,61;14
4538,47;45
1428,90;14
824,26;82
3283,20;32
18196,22;18
422,73;42
88625,72;88
77,40;77
233,70;23
9750,47;97
8213,05;82
50,00;50
3,64;36
488,54;48
39,76;39
2153,85;21
20,24;20
1120,00;11
625,00;62
175649,83;17
605,66;60
477,50;47
7472,24;74
16338,60;16
800,00;80
894138,75;89
3178,94;31
1154,77;11
12,98;12
145454,52;14
35103,60;35
91,38;91
171,92;17
64,80;64
5,00;50
50537,15;50
178,80;17
8729,62;87
10,00;10
150,54;15
23,11;23
182,37;18
12610,44;12
3881,06;38
142,00;14
1244,81;12
612,58;61
468,00;46
4666,69;46
309,70;30
27668,48;27
20150,57;20
42,56;42
50540,41;50
704,09;70
972,00;97
129,60;12
6354,72;63
54868,99;54
745,65;74
8076,94;80
1271,00;12
18,80;18
225,06;22
3803,18;38
4712,35;47
392601,06;39
11,95;11
2350,58;23
780,00;78
941,40;94
168,89;16
380,00;38
162,42;16
653,68;65
424,83;42
11935,35;11
17364,04;17
3325,47;33
695,48;69
11368,11;11
1553,00;15
1353,34;13
2,00;20
5794,91;57
927,09;92
8,40;84
2989,30;29
23,63;23
0,91;91
10,99;10
45,19;45
14096,28;14
5405,90;54
141,73;14
306,60;30
40991,97;40
4635,36;46
23836,32;23
11,00;11
5281,85;52
745,06;74
483736,41;48
355,54;35
14000,00;14
119,98;11
13649,00;13
11419,82;11
26649,76;26
50250,00;50
887,57;88
111369,35;11
125,00;12
11,44;11
1105,00;11
1028,16;10
7529,76;75
16723,33;16
73,54;73
27,44;27
194,72;19
1425,09;14
859157,31;85
2404,80;24
2593,61;25
6297,46;62
10660,68;10
698,56;69
2391,56;23
54,12;54
592,34;59
66,33;66
139,95;13
107,35;10
478,20;47
2,64;26
6311,11;63
17,95;17
24564,30;24
44,17;44
2600,00;26
6198,33;61
5035,11;50
185975,92;18
20560,32;20
157287,11;15
5,68;56
187,00;18
8,88;88
122104,57;12
118,46;11
2874,24;28
572,48;57
3,72;37
1,68;16
284,82;28
634,00;63
2360,70;23
245,83;24
267,59;26
38,37;38
137845,16;13
163367,28;16
295,00;29
1855,15;18
3541,32;35
35,54;35
91817,21;91
87,69;87
75,54;75
2113,92;21
33434,44;33
604,51;60
3765,39;37
0,23;23
195933,69;19
460,65;46
2,64;26
100,13;10
7614,73;76
1889,28;18
74,74;74
3,72;37
16626,24;16
15,20;15
357453,25;35
553840,31;55
689,68;68
300,00;30
24,72;24
115,88;11
325,00;32
600,00;60
4973,42;49
0,08;80
14,40;14
56,53;56
871,60;87
698,81;69
355,68;35
1979,09;19
10834,22;10
1170,49;11
10806,00;10
135,83;13
498,93;49
1434,00;14
3797,55;37
108,38;10
1025,28;10
6,44;64
46126,99;46
490,03;49
8123,78;81
5121,38;51
50,00;50
54,16;54
2968,99;29
8066,65;80
428282,81;42
16,76;16
1328,59;13
3,00;30
123,69;12
511,49;51
545,33;54
389,77;38
169,59;16
41,40;41
900,03;90
312,00;31
1365,00;13
2300259,25;23
24,95;24
71,85;71
1218,00;12
2240,32;22
0,83;83
28630,80;28
72,09;72
62157,42;62
115,24;11
459167,69;45
58,20;58
723,46;72
898,04;89
24,00;24
357,22;35
81,49;81
1085729,63;10
14268,15;14
6236,75;62
48,97;48
1459039,00;14
2483,76;24
38,75;38
7,98;79
30,00;30
305,40;30
21495,60;21
33,09;33
5,00;50
52,24;52
53104,17;53
65,12;65
47382,73;47
260,00;26
68983,84;68
327263,88;32
8549,28;85
6,75;67
2,31;23
602,49;60
25,56;25
558,00;55
415,37;41
3608,00;36
2760,00;27
5447,92;54
62061,50;62
498,60;49
0,01;10
28792,11;28
48,13;48
218,77;21
525,92;52
13000,00;13
720,00;72
32,40;32
19977058,00;19
1800,00;18
1761,55;17
1442,24;14
1521,20;15
1355506,25;13
2580,71;25
30,00;30
1562,79;15
82,53;82
20671,20;20
271646,53;27
28727,86;28
807,75;80
155,17;15
1196,04;11
154322,44;15
1200000,00;12
158,23;15
1420,56;14
1860,00;18
230,48;23
306,00;30
527,28;52
27000,00;27
61893,99;61
1413,00;14
143,00;14
2780991,25;27
3883,09;38
48,80;48
77,16;77
22308,30;22
1524,38;15
8595,96;85
73,99;73
5,00;50
14990,00;14
208128,16;20
414,00;41
59,27;59
310,08;31
44,76;44
100,00;10
2500,00;25
1902,93;19
198,82;19
127,85;12
15208,98;15
25467,75;25
9485,24;94
182,53;18
1693,87;16
185191,20;18
75,11;75
289,85;28
16,36;16
45,77;45
2396,87;23
12004,00;12
100,16;10
13353,86;13
8252,17;82
120,00;12
23799720,00;23
174,92;17
1732,68;17
370787,53;37
93906,74;93
747,50;74
10838,46;10
281,18;28
25876,08;25
3491,28;34
4906,68;49
2828,69;28
7200,00;72
1211,31;12
33,26;33
13,77;13
147,00;14
4,00;40
1388877,38;13
510,30;51
16,81;16
579,17;57
56,53;56
1010,67;10
32584,44;32
136,30;13
9,00;90
104,79;10
20478,59;20
1987,63;19
29551,15;29
2,82;28
28855,00;28
47,00;47
1096,88;10
14000,00;14
97,20;97
248,37;24
1091,20;10
1015,73;10
240,00;24
4950,00;49
4116,41;41
3981,40;39
770,05;77
136296,02;13
15,00;15
95,00;95
33,73;33
77650,40;77
31,38;31
11,50;11
378246,03;37
85,00;85
3,00;30
689,69;68
6895,16;68
1096,49;10
12,84;12
528,26;52
163,00;16
85,00;85
2181,96;21
109,12;10
46,72;46
443,57;44
4050,00;40
38368,16;38
25,63;25
501,55;50
511,73;51
65,00;65
39129,93;39
48726,75;48
85,53;85
1242,36;12
38360,74;38
65,61;65
641198,19;64
427,46;42
271945,75;27
9125,62;91
49324,00;49
822,43;82
2786,45;27
7141,60;71
0,02;20
67,02;67
53,97;53
54911,24;54
323,04;32
13,03;13
519,06;51
108,35;10
9546,50;95
5,43;54
1348,00;13
157,55;15
20,83;20
127,47;12
26,94;26
5,00;50
377,20;37
1241,63;12
1789,74;17
96,00;96
17,69;17
10909,41;10
17816,59;17
5087,90;50
2142,59;21
29632,20;29
176,87;17
1118,27;11
4649,81;46
188,16;18
7803,04;78
285,00;28
5,75;57
3600,00;36
949,65;94
442,00;44
8847,00;88
28159,11;28
1353,53;13
12689,29;12
768,00;76
304,00;30
816,00;81
424,12;42
9858,46;98
2489,52;24
27,00;27
15063,49;15
432,00;43
147262,39;14
419,59;41
22,62;22
381,38;38
1920,00;19
5011,66;50
72,00;72
5040,97;50
135,83;13
10,00;10
314,80;31
5,00;50
270,04;27
5111,33;51
229,09;22
43,17;43
4500,00;45
11403,87;11
10497,60;10
11514,24;11
60028,83;60
1485,34;14
7150,00;71
4400,00;44
90,00;90
10175,00;10
226,12;22
0,71;71
91,13;91
7323,89;73
138,60;13
891,03;89
28,45;28
111,47;11
299802,88;29
726,05;72
4567,32;45
15066,26;15
0,29;29
35344,76;35
5,78;57
7217,33;72
258,52;25
135,00;13
1493,46;14
503,71;50
66,00;66
565,30;56
26400,84;26
28750,00;28
19686,60;19
126170,36;12
1497,01;14
12894,48;12
56,00;56
8665,23;86
203,89;20
2241,31;22
9033972,00;90
747,55;74
542,64;54
84,00;84
233403,41;23
10,62;10
181890,36;18
18231,08;18
71301,57;71
363,49;36
1108,00;11
4916,39;49
449461,53;44
30,00;30
39,00;39
454,75;45
85,22;85
265,50;26
84,44;84
25455,86;25
57248,17;57
374,21;37
5,38;53
97,89;97
6499,17;64
72394,31;72
310,00;31
925,00;92
292,00;29
4776,00;47
4074,51;40
3450471,50;34
868,97;86
1243,68;12
2844,37;28
225,35;22
1038,79;10
1090,60;10
8465,04;84
4080,00;40
4815,29;48
22308,30;22
150,00;15
56,53;56
15774,69;15
97,80;97
691,72;69
2362,79;23
350000,00;35
22,68;22
112,44;11
3140,48;31
290,00;29
67,71;67
624,96;62
69264,24;69
5,00;50
50,00;50
751484,69;75
433,26;43
169,35;16
16,00;16
5,43;54
466,01;46
4409,32;44
1629282,63;16
83430,18;83
43,88;43
15,51;15
11677,52;11
39830,33;39
278,36;27
359,04;35
9000,00;90
263808,00;26
96,00;96
9600000,00;96
426941,44;42
30,00;30
382344,22;38
32102,64;32
112,33;11
124,81;12
6,26;62
250,00;25
1178,51;11
146,00;14
934,36;93
7718,63;77
3,56;35
75,00;75
101,79;10
30,00;30
40504,35;40
81547,70;81
18,00;18
142320,64;14
2,18;21
179,60;17
115,00;11
750,00;75
320,00;32
9228,04;92
2695,00;26
85,50;85
0,72;72
46,45;46
8,59;85
2583,00;25
16879,02;16
250,00;25
180,00;18
595,04;59
178628,81;17
1530,74;15
68,00;68
167,20;16
3730,78;37
2522,27;25
19348,05;19
11472,51;11
78,39;78
2322,32;23
1473,17;14
2771,40;27
91,80;91
63600,05;63
32300930,00;32
44,96;44
995,18;99
8615,25;86
14383,46;14
519,13;51
129,60;12
1075,48;10
9638,82;96
2583,17;25
1428,47;14
3915,80;39
20,00;20
1321,94;13
6889,10;68
16651962,00;16
817,68;81
5514,08;55
8,00;80
602,80;60
8500,50;85
29180,77;29
38,91;38
0,62;62
24,06;24
1069,93;10
319,06;31
1387,24;13
1871,10;18
47,82;47
79100,00;79
712,50;71
1236,96;12
328,24;32
11,12;11
141,73;14
766,98;76
11911,94;11
2913,35;29
447,64;44
28,28;28
90,00;90
43595,17;43
9,47;94
43566,36;43
236521,91;23
540835,94;54
544,45;54
626656,25;62
15975,00;15
200,00;20
509293,69;50
7111,00;71
1274348,88;12
603,75;60
2787429,50;27
514182,50;51
197121,63;19
369,60;36
25249,97;25
293,36;29
91,59;91
45,00;45
124,43;12
214369,95;21
7560,60;75
3028,51;30
350,60;35
91,70;91
680,40;68
184,47;18
826,57;82
5951,66;59
1411,74;14
7,78;77
2790,00;27
923,48;92
6415,90;64
25,20;25
603,00;60
91734,06;91
189,46;18
2,30;23
28313,48;28
457,85;45
2708,33;27
76,41;76
7170,08;71
4606,20;46
203789,00;20
22466,17;22
222,60;22
227694,66;22
18,79;18
60,56;60
575553,00;57
0,30;30
455,00;45
3469,13;34
209,50;20
129501,45;12
44,42;44
109,53;10
25499416,00;25
35,00;35
582,00;58
23,00;23
290,00;29
9,14;91
3947172,75;39
2244,43;22
342,31;34
10,00;10
644,03;64
300,00;30
61,66;61
25,80;25
367920,91;36
1,56;15
13,14;13
1976,16;19
7,23;72
2280,37;22
15321,65;15
1036,08;10
15,90;15
94,38;94
6,79;67
20530,20;20
414881,19;41
3708,00;37
182305,77;18
9,00;90
1333,12;13
500,00;50
4130121,50;41
1088,78;10
133,33;13
359,05;35
71380,60;71
6255,71;62
546,00;54
13308,48;13
8,66;86
64,81;64
92534,40;92
1553,52;15
30530,96;30
360,00;36
1379,63;13
209,10;20
192,46;19
106,15;10
1235,22;12
997,92;99
3439,23;34
440,00;44
117008,30;11
98435,56;98
1459,76;14
8476,30;84
1852,18;18
120,21;12
293,15;29
2362,79;23
70800,30;70
56855,26;56
197,26;19
2437,90;24
2904,83;29
27444,24;27
119,00;11
1326,93;13
15847,92;15
360,00;36
11624,52;11
1442,35;14
8786,00;87
284,69;28
1331,51;13
315,77;31
772,46;77
1766,08;17
1848,70;18
21,87;21
10510,78;10
398,82;39
264,97;26
11,54;11
591,50;59
2393,37;23
196375,91;19
6000,00;60
439,64;43
390,00;39
50,00;50
64,80;64
15605,56;15
34582,09;34
584,39;58
168,94;16
1130,40;11
5173,50;51
5136,47;51
937,30;93
6150,00;61
110362,56;11
130,00;13
92000,00;92
1069,27;10
611,63;61
214,56;21
36000000,00;36
31301,99;31
39347,10;39
181,30;18
17,00;17
2682,13;26
327,95;32
2128,17;21
188309,39;18
2014,00;20
4,41;44
7482,87;74
903,00;90
4162,00;41
65497,44;65
8361,76;83
4163,84;41
1666,67;16
308930,81;30
23,81;23
30000,00;30
1799,31;17
2273,77;22
93,81;93
12397,68;12
363,85;36
2452,17;24
225,00;22
265,64;26
1182793,50;11
2382,66;23
13337,13;13
12,34;12
20,60;20
79,59;79
2340,60;23
50,00;50
13759,40;13
446,01;44
1350,36;13
312,00;31
39,83;39
20,95;20
184,46;18
11,89;11
47792,50;47
402,00;40
13,77;13
6615,36;66
0,19;19
12000,00;12
9396,83;93
324,63;32
363,73;36
2565,02;25
1287080,25;12
275,09;27
49,00;49
22233,01;22
55,96;55
180,00;18
63122636,00;63
355,50;35
5601,77;56
28998,91;28
1522,84;15
54295,19;54
130,00;13
355,46;35
25,35;25
35,00;35
86137,21;86
1274367,13;12
455,19;45
325,55;32
13548,17;13
1362,16;13
104,75;10
16981,90;16
390,61;39
72,92;72
455,58;45
550,00;55
90,47;90
77415,12;77
250755,44;25
52,58;52
89,06;89
114534,88;11
16,20;16
123460,59;12
90,00;90
848,45;84
61,00;61
403,60;40
95,00;95
146,31;14
44,96;44
87,00;87
5000,00;50
215,34;21
8320,34;83
602,21;60
80,00;80
24732872,00;24
365,00;36
316,37;31
32,40;32
51,89;51
21498,27;21
10,00;10
610,00;61
14035,40;14
619,11;61
62,50;62
12425,00;12
60953,98;60
771,01;77
405830,94;40
2624,48;26
915,39;91
2,31;23
490,59;49
311,64;31
7,83;78
5000,00;50
11692,77;11
3195,36;31
59,49;59
278,33;27
74088,96;74
367,43;36
2827,81;28
25853,03;25
22,73;22
6238,00;62
17610,48;17
327,05;32
1798,66;17
240,00;24
1950,00;19
1396,55;13
375,00;37
1127451,00;11
2829,66;28
5800,00;58
78,84;78
6,24;62
4,80;48
13095,36;13
374,19;37
1024,38;10
172,58;17
8,55;85
287,14;28
8257,16;82
4996,63;49
9490,68;94
1080,00;10
168,85;16
1746,72;17
103,00;10
22198,50;22
359,50;35
28,40;28
5783,12;57
613,66;61
171,00;17
35973,36;35
2228,42;22
14304,76;14
14107,19;14
5,18;51
41646,82;41
7,00;70
81,55;81
416,25;41
783,68;78
4274,51;42
32,37;32
250,49;25
17092,79;17
1420,81;14
2984,15;29
14580,65;14
37,05;37
48,34;48
589,55;58
1891,00;18
12,46;12
775,18;77
1142,07;11
1051,20;10
70,00;70
466,63;46
1967,00;19
1606,35;16
407,00;40
216,00;21
0,01;10
1403,69;14
23357,52;23
34381,58;34
10,00;10
36532,14;36
47,56;47
34,00;34
280,45;28
5327,23;53
41,40;41
87036,38;87
12060,00;12
323338,22;32
180622,80;18
321,65;32
922,07;92
40,00;40
199,41;19
33,12;33
1304,24;13
11,10;11
738,25;73
10800,00;10
10598,40;10
551,44;55
76,22;76
6141,00;61
2925,00;29
249,12;24
5885,92;58
210,00;21
163255,75;16
446,00;44
74,20;74
733074,50;73
29281,24;29
4,86;48
2501,50;25
1936,08;19
461,61;46
671,74;67
12147,84;12
4,77;47
2650,61;26
90,00;90
179,93;17
2261,85;22
50,00;50
19053,60;19
3617,67;36
5,81;58
11752,54;11
400,00;40
14650,99;14
103,66;10
1331908,25;13
56199,00;56
749,10;74
1398,50;13
7906,32;79
286,18;28
250,00;25
265977,00;26
534,77;53
191,58;19
28504,80;28
332000,00;33
3125,35;31
665,00;66
50408,84;50
12,00;12
43062,70;43
293,08;29
35515,60;35
80,00;80
159,94;15
240,00;24
103,84;10
580,61;58
488,52;48
92,79;92
73537,83;73
777,70;77
77,10;77
2959,58;29
9169,48;91
814,83;81
11791,44;11
950,00;95
9,80;98
84,00;84
12140,52;12
416,00;41
495,00;49
41546,54;41
201,69;20
57589,59;57
72057,60;72
9217,71;92
6850,00;68
38,63;38
31,46;31
1816,42;18
95,00;95
12,98;12
9,73;97
15202252,00;15
5742,91;57
4238,64;42
1698,05;16
3076,93;30
132,19;13
3172,67;31
904,48;90
213,41;21
704,52;70
7972,32;79
139,65;13
28942,09;28
352,00;35
54,21;54
9,08;90
25000,00;25
420,52;42
519,44;51
4,00;40
878,24;87
1921,32;19
52475,03;52
744470,50;74
16827,70;16
12,90;12
69357,81;69
459,92;45
5,59;55
0,02;20
2442546,75;24
84036,85;84
215,91;21
169,16;16
31,13;31
1746,72;17
758,75;75
320,00;32
471,17;47
1625,00;16
0,43;43
41,07;41
33214,35;33
44792,80;44
36028,36;36
10962,76;10
837,35;83
230,48;23
6,43;64
469,75;46
27,05;27
53,96;53
7840,00;78
120,00;12
250,00;25
53538,61;53
1,07;10
54,13;54
2767,20;27
425,70;42
11642,40;11
2025,47;20
483,18;48
5,00;50
10838,46;10
836562,88;83
5826,73;58
10,00;10
3039,93;30
258,61;25
6809,36;68
10731,54;10
1559,77;15
13,17;13
2475,00;24
1067,41;10
10,00;10
1224,94;12
0,41;41
12509,44;12
535,42;53
12,00;12
6717,25;67
373,85;37
50,00;50
515,59;51
17577,44;17
74,90;74
277,26;27
213,00;21
2426,40;24
1,47;14
136,73;13
330,41;33
8,66;86
7681,75;76
73,57;73
324,50;32
25632,35;25
20,68;20
631,44;63
183,46;18
75,00;75
215,18;21
31,80;31
118750,00;11
86570,00;86
13,35;13
222,00;22
306070,81;30
148,36;14
4274,50;42
595372,81;59
93,47;93
144,96;14
2100,00;21
133,96;13
148696,16;14
5000000,00;50
329,18;32
458,33;45
199,89;19
475000,00;47
1090,19;10
325,00;32
125457,15;12
16450,56;16
26541,00;26
16011,25;16
2444,54;24
1576,80;15
70,24;70
145,00;14
31,80;31
2580,70;25
77608,00;77
2173,68;21
1121,00;11
320,00;32
34257,41;34
245,84;24
10,59;10
49,05;49
703,16;70
1200,00;12
5,00;50
44148,00;44
30,41;30
10688,30;10
678555,75;67
725,11;72
4290,30;42
10202,91;10
30080,82;30
10,00;10
10280,39;10
16659,82;16
75000,00;75
580,35;58
733074,50;73
3478538,50;34
38,58;38
159,94;15
1839,31;18
142844,00;14
3831,75;38
185,51;18
207,68;20
2941,96;29
2042,69;20
150,00;15
211,19;21
1447,50;14
452,00;45
7368,06;73
5571,36;55
1725,64;17
337,29;33
8,83;88
5,75;57
795,00;79
3132,12;31
102107,17;10
5850,18;58
5,43;54
1945,22;19
15878,59;15
1527,40;15
14500,80;14
1813,00;18
1570,00;15
628,92;62
197,29;19
2791,59;27
278,59;27
713,72;71
696,47;69
1082,33;10
187,40;18
2492,21;24
0,03;30
3530,25;35
4483,23;44
267,44;26
427,00;42
2822,69;28
14809,32;14
11938,81;11
13685,76;13
3070,96;30
1361,67;13
379,07;37
338248,84;33
167,31;16
500,00;50
5,00;50
50,00;50
120,00;12
16496,98;16
239218,55;23
521029,53;52
2711,64;27
171,41;17
360,50;36
72,81;72
21366,95;21
395,64;39
38,23;38
1670,72;16
629,80;62
35,00;35
3415,13;34
426,81;42
470,93;47
995,76;99
40,28;40
5,49;54
185,86;18
4884,42;48
5086,10;50
1941,20;19
25493,76;25
40,10;40
10426,32;10
200,90;20
54,63;54
475,85;47
245,00;24
3035,55;30
8,34;83
185108,13;18
2237,19;22
8758,38;87
1495,49;14
170,40;17
621,50;62
205,00;20
708,88;70
2720,73;27
8316,70;83
1989,75;19
30,00;30
15030,00;15
1883,43;18
465,78;46
2789,81;27
4597,18;45
160,00;16
30957,43;30
6170,90;61
149,73;14
248,73;24
4773,37;47
7186,00;71
50,62;50
41,04;41
41,70;41
1500000,00;15
903,00;90
48279,80;48
63,42;63
4457,46;44
94987,89;94
2,70;27
174916,97;17
21,94;21
4426,32;44
108341,21;10
136170,69;13
12,37;12
11307,70;11
390,00;39
3409,72;34
22811,40;22
1408,00;14
1629020,63;16
1730,77;17
22,50;22
23357,52;23
565,00;56
6923,92;69
280,13;28
18750,00;18
7080,44;70
25155,21;25
169,59;16
400,00;40
2,77;27
654,09;65
182,53;18
7049,23;70
4569,00;45
3,01;30
138,74;13
820,61;82
124,94;12
163,02;16
16246,19;16
29,80;29
2021,76;20
63,80;63
66,65;66
2242,50;22
1315,00;13
195,49;19
159,64;15
10,00;10
1092,00;10
458,00;45
11819,84;11
1239650,13;12
140,00;14
2947,62;29
15872,08;15
812,92;81
274,68;27
25112,22;25
4359,08;43
66893,21;66
235,52;23
312,45;31
479,70;47
409,04;40
70646,14;70
2479,71;24
21006,00;21
70,41;70
27,11;27
6343,48;63
125,00;12
2207,77;22
73457,50;73
7298,23;72
682,92;68
1240926,75;12
153393,75;15
31,26;31
49,48;49
28588,72;28
241350,00;24
15,50;15
120,57;12
852,00;85
1388,70;13
8008,00;80
76,74;76
100,00;10
10,00;10
413993,91;41
1392041,75;13
18414,20;18
28,35;28
449394,16;44
169,08;16
4016,69;40
9213,37;92
64,77;64
500000,00;50
252,82;25
178,35;17
303,89;30
158,87;15
820,90;82
2152,91;21
29803,73;29
54,00;54
5975,12;59
178,27;17
5752,80;57
166912,11;16
130110,30;13
7246,17;72
1139,25;11
1238298,88;12
1051,57;10
2677,20;26
27,99;27
12500,52;12
71460,36;71
147,45;14
493,18;49
6965,51;69
56,53;56
29733,97;29
224,00;22
521,80;52
93,60;93
400,00;40
1270,35;12
56,30;56
14,97;14
419,07;41
16,50;16
1994759,38;19
10699,85;10
89,65;89
5002,55;50
341,45;34
500,31;50
2942,39;29
1553,50;15
22031,17;22
7831,36;78
25666,02;25
90,00;90
5382,00;53
166,16;16
59,04;59
31,95;31
2575,41;25
18,01;18
705001,25;70
973,69;97
198,00;19
111,30;11
3213,71;32
2000,00;20
10578,96;10
56,53;56
216650,44;21
83404,00;83
355,24;35
2969,60;29
399,89;39
37892040,00;37
2,56;25
2255,78;22
84,38;84
2506,32;25
59,63;59
1583,87;15
1593,26;15
285229,22;28
1087507,25;10
80,77;80
490,37;49
3107,50;31
11135,75;11
38185,28;38
316,19;31
732,10;73
285,91;28
127,42;12
835488,19;83
1664,08;16
27,04;27
1869,84;18
512,98;51
1220,09;12
519,56;51
2621096,50;26
89,02;89
7701511,00;77
1087,50;10
1879,92;18
396,00;39
2083,33;20
155,00;15
74,19;74
84,98;84
431,42;43
112,33;11
3734,88;37
309057,72;30
45,17;45
9738,72;97
81,41;81
1,67;16
1371,38;13
132,91;13
1253,31;12
148,43;14
60,00;60
299,88;29
2448,41;24
180,08;18
105,03;10
3485,70;34
85142,40;85
135,80;13
6119,93;61
6965,51;69
625,00;62
3632,47;36
