"stmt_frq";"date_acct";"type_disp";"date_loan";"amount";"duration";"payments";"response";"date_birth";"gender";"type_card";"min1";"max1";"mean1";"min2";"max2";"mean2";"min3";"max3";"mean3";"min4";"max4";"mean4";"min5";"max5";"mean5";"min6";"max6";"mean6";"has_card"
"monthly";9977;"OWNER";10281;178500;60;2975;"1";602;"F";"0.NA";10031,6;19397,6;15935,5777777778;8448,8;19397,6;15168,9714285714;8448,8;23114,8;16015,453125;8448,8;28783,5;18037,3525;8448,8;31480,7;19892,65625;8448,8;39315,6;21082,8807692308;"0"
"monthly";9977;"OWNER";10237;136368;24;5682;"1";-181;"M";"0.NA";39363;92227,9;58825,13;39363;119446,2;62857,5352941176;39363;119446,2;66757,2875;39363;119446,2;67770,4818181818;21609,5;119446,2;65143,8268292683;21609,5;119446,2;62144,9826086957;"0"
"monthly";9978;"OWNER";10116;214596;36;5961;"1";24722;"M";"classic";37013,4;86514,1;60107,96;37013,4;107213,4;63039,8222222222;37013,4;108591,4;67571,4153846154;37013,4;112408,8;68129,2823529412;400;112408,8;63595,3052631579;400;112408,8;63595,3052631579;"1"
"monthly";9978;"DISPONENT";10116;214596;36;5961;"1";24807;"F";"0.NA";37013,4;86514,1;60107,96;37013,4;107213,4;63039,8222222222;37013,4;108591,4;67571,4153846154;37013,4;112408,8;68129,2823529412;400;112408,8;63595,3052631579;400;112408,8;63595,3052631579;"0"
"monthly";9982;"OWNER";10471;37812;12;3151;"1";34724;"F";"0.NA";32362;69792;53678,7428571429;23945,8;69792;46439,025;23945,8;86031,1;50752,7571428571;23945,8;100832,1;58460,9285714286;9818,6;126763,3;60775,4075;9818,6;126763,3;56556,6659574468;"0"
"monthly";9988;"OWNER";10229;218064;48;4543;"1";27126;"F";"classic";40179,2;81063,2;57282,8666666667;40179,2;81063,2;58289,9705882353;40179,2;81063,2;58256,6083333333;40179,2;81063,2;58947,6178571429;40179,2;81063,2;58665,3870967742;35242,7;81063,2;57557,9515151515;"1"
"monthly";9989;"OWNER";10170;460980;60;7683;"0";34676;"F";"0.NA";12763,5;34858,5;25989,7666666667;12763,5;82773,1;46368,8846153846;12763,5;103750,1;54083,9388888889;12763,5;103750,1;51481,145;12763,5;103750,1;49616,15;11724;103750,1;45885,6692307692;"0"
"weekly";9993;"OWNER";10566;139488;24;5812;"1";-119;"M";"0.NA";47956,3;77187,3;69054,7;42317,3;77187,3;65183,16;33618,1;77187,3;60022,6764705882;33618,1;77187,3;59235,9863636364;33618,1;77187,3;57327,625;31440,7;77187,3;54896,5852941176;"0"
"monthly";9994;"OWNER";10308;22356;36;621;"1";25661;"M";"0.NA";15582,5;21974,5;18543,9333333333;15582,5;23576,7;19862,5153846154;15582,5;26986,9;21687,88;15582,5;31934,5;23114,0846153846;15582,5;33204,6;24381,2363636364;15582,5;33204,6;25151,3692307692;"0"
"monthly";9997;"OWNER";10499;385584;48;8033;"1";1755;"M";"0.NA";18109;58552;38018,275;18109;117857,8;55124,6;18109;117857,8;62311,5095238095;18109;117857,8;71192,6032258065;18109;118170,7;72246,4794871795;18109;118267,7;74557,4608695652;"0"
"monthly";9997;"DISPONENT";10499;385584;48;8033;"1";3502;"F";"0.NA";18109;58552;38018,275;18109;117857,8;55124,6;18109;117857,8;62311,5095238095;18109;117857,8;71192,6032258065;18109;118170,7;72246,4794871795;18109;118267,7;74557,4608695652;"0"
"monthly";9999;"OWNER";10431;170700;60;2845;"1";580;"M";"0.NA";12496,2;29772,9;19202,2428571429;12496,2;52492,2;29640,8733333333;12496,2;52492,2;31714,0476190476;8049,6;52492,2;28571,5142857143;8049,6;52492,2;27207,4722222222;1194,8;52492,2;24665,8659090909;"0"
"monthly";10001;"OWNER";10404;71820;36;1995;"1";34372;"M";"0.NA";42629,7;58329,3;51846,62;19754,2;58329,3;40485,67;19754,2;58329,3;39375,34375;19754,2;65749,8;43478,9961538462;19754,2;65749,8;43452,1032258065;19754,2;119933,3;52136,6756097561;"0"
"monthly";10005;"OWNER";10418;12792;12;1066;"1";1295;"F";"0.NA";37784,3;42247,1;40692,1666666667;32430,3;42247,1;38411,9333333333;29740,2;42247,1;36734,5777777778;25464,9;42247,1;34774,325;20843,8;42247,1;32696,8466666667;14674,8;42247,1;29828,6285714286;"0"
"monthly";10005;"OWNER";10511;82128;24;3422;"1";-273;"M";"0.NA";16500,3;37167,7;21983,1714285714;871,3;37167,7;22108,7473684211;871,3;41373,9;22889,8037037037;871,3;54836,8;26175,5222222222;871,3;55239,6;27195,5822222222;871,3;55239,6;27008,1519230769;"0"
"monthly";10011;"OWNER";10136;197808;24;8242;"1";33909;"F";"classic";43638,2;107938,2;64424,425;43638,2;111796,9;72534,45;43638,2;111796,9;72927,4636363636;43638,2;111796,9;69517,3857142857;900;111796,9;64942,8933333333;900;111796,9;64942,8933333333;"1"
"monthly";10018;"OWNER";10395;78720;48;1640;"1";27180;"F";"classic";34104,2;66220,2;49269,2857142857;34104,2;66220,2;49603,3692307692;34104,2;66220,2;49880,42;32603;66220,2;48844,16;28192,4;66220,2;47094,8064516129;28192,4;66220,2;47016,8386363636;"1"
"monthly";10019;"OWNER";10481;88200;36;2450;"1";27365;"M";"0.NA";45460,5;60161,5;51415,3;33948,1;60161,5;44721,0785714286;33948,1;60161,5;46302,375;29203;60161,5;44334,6192307692;22270,6;60161,5;40847,2411764706;22270,6;60161,5;39959,3658536585;"0"
"monthly";10019;"DISPONENT";10481;88200;36;2450;"1";27713;"F";"0.NA";45460,5;60161,5;51415,3;33948,1;60161,5;44721,0785714286;33948,1;60161,5;46302,375;29203;60161,5;44334,6192307692;22270,6;60161,5;40847,2411764706;22270,6;60161,5;39959,3658536585;"0"
"monthly";10020;"OWNER";10478;42816;12;3568;"1";24623;"M";"0.NA";14036,6;18696,6;16504,3333333333;11351,5;20411,5;16932,6666666667;11351,5;22053,9;16571,3105263158;10455,4;22053,9;16087,4;9181,5;22053,9;15562,6033333333;5713,9;22053,9;14871,2432432432;"0"
"monthly";10020;"DISPONENT";10478;42816;12;3568;"1";26189;"F";"0.NA";14036,6;18696,6;16504,3333333333;11351,5;20411,5;16932,6666666667;11351,5;22053,9;16571,3105263158;10455,4;22053,9;16087,4;9181,5;22053,9;15562,6033333333;5713,9;22053,9;14871,2432432432;"0"
"weekly";10024;"OWNER";10547;99744;24;4156;"1";604;"F";"0.NA";53439,9;79967,9;60763,3285714286;32529,7;79967,9;52947,9428571429;32529,7;79967,9;51773,2782608696;32529,7;79967,9;52883,4827586207;31566,9;79967,9;50664,04;31566,9;79967,9;50684,1674418605;"0"
"monthly";10027;"OWNER";10156;26208;36;728;"1";1197;"F";"0.NA";35933,8;43947,8;39176,4666666667;29581,2;43947,8;36750,1666666667;20360,4;43947,8;33190,0222222222;9014;43947,8;29821,6545454545;1000;43947,8;27419,85;1000;43947,8;27419,85;"0"
"weekly";10028;"OWNER";10343;93888;36;2608;"1";24289;"M";"0.NA";16783,7;75158,7;40918,825;16783,7;75158,7;41687,8;16783,7;90029,8;51528,2;16783,7;108684,1;57680,9484848485;16783,7;129706,9;62991,7212765957;16783,7;144694,2;67047,3206896552;"0"
"weekly";10028;"DISPONENT";10343;93888;36;2608;"1";26922;"F";"0.NA";16783,7;75158,7;40918,825;16783,7;75158,7;41687,8;16783,7;90029,8;51528,2;16783,7;108684,1;57680,9484848485;16783,7;129706,9;62991,7212765957;16783,7;144694,2;67047,3206896552;"0"
"monthly";10028;"OWNER";10230;63576;12;5298;"1";32965;"F";"0.NA";43635,1;109399,2;56263,6857142857;43635,1;109399,2;64751,6866666667;43635,1;109399,2;66668,1842105263;43635,1;109399,2;66933,0391304348;43635,1;109399,2;65179,9;32286;109399,2;61019,8322580645;"0"
"monthly";10033;"OWNER";10434;335184;48;6983;"0";3014;"F";"0.NA";264,4;42201,1;11966,5625;-6652,7;56197,3;13309,7625;-6652,7;66992,4;19831,6782608696;-6652,7;66992,4;21399,2967741935;-6652,7;66992,4;22604,8871794872;-6652,7;66992,4;24238,7913043478;"0"
"monthly";10035;"OWNER";10568;240900;60;4015;"1";29091;"F";"0.NA";13406,7;30335,7;25459,1;13406,7;30335,7;25398,0571428571;9578,3;30335,7;23545,9636363636;9578,3;30335,7;22708,2066666667;9578,3;32291,1;22650,827027027;9578,3;37929;23547,1222222222;"0"
"weekly";10041;"OWNER";10223;79824;12;6652;"1";31775;"M";"classic";22069,7;44369,7;35343,0333333333;22069,7;44369,7;37730,8416666667;22069,7;85844,9;45650,5277777778;22069,7;121592,6;53503,7038461538;22069,7;121592,6;51842,9035714286;22069,7;121592,6;50942,6433333333;"1"
"monthly";10044;"OWNER";10565;52512;12;4376;"1";27377;"M";"0.NA";34979,2;41050;39485,95;34979,2;120419,7;61105,7071428571;34979,2;120419,7;62664,4055555556;31809,1;120419,7;61043,0423076923;31809,1;120419,7;61649,8064516129;31605,7;120419,7;57959,3162162162;"0"
"monthly";10045;"OWNER";10374;45456;12;3788;"1";28258;"F";"classic";37208,9;60100,5;45833,1;30335,8;60100,5;42309,15;30335,8;60100,5;41691,4529411765;11056,1;60100,5;34412,024;11056,1;60100,5;33209,7944444444;11056,1;80996,4;37321,0780487805;"1"
"monthly";10045;"OWNER";10385;76104;24;3171;"1";33513;"F";"0.NA";16978,4;27476;21019,2375;16626,4;27476;20273,66875;16626,4;27476;19865,8695652174;13161,5;27476;19283,478125;12962,5;27476;18582,4285714286;12962,5;27476;18692,4884615385;"0"
"monthly";10045;"DISPONENT";10385;76104;24;3171;"1";34497;"M";"0.NA";16978,4;27476;21019,2375;16626,4;27476;20273,66875;16626,4;27476;19865,8695652174;13161,5;27476;19283,478125;12962,5;27476;18582,4285714286;12962,5;27476;18692,4884615385;"0"
"monthly";10047;"OWNER";10339;339168;48;7066;"1";26310;"F";"0.NA";26812,8;38805,8;31575,3142857143;25120,5;39533,5;31073,45;25120,5;39533,5;31120,425;24448,3;39533,5;30149,9678571429;24448,3;39533,5;30300,3371428571;24448,3;41024;31074,745;"0"
"weekly";10048;"OWNER";10392;156420;60;2607;"1";31843;"M";"0.NA";19839,7;40035,7;31146,3666666667;19839,7;50949;37696,2909090909;19839,7;61955,9;40673,5647058824;19839,7;68676,3;45487,347826087;19839,7;68676,3;43618,0911764706;19839,7;73632,6;46743,9977777778;"0"
"monthly";10050;"OWNER";10293;334620;60;5577;"1";33366;"F";"0.NA";48355,8;82136,7;68453,7666666667;48355,8;86606,9;72474,4;41832,2;92028,2;73485,3117647059;41832,2;92028,2;73566,7681818182;41832,2;92028,2;73154,312;41832,2;92028,2;72122,8714285714;"0"
"monthly";10050;"DISPONENT";10293;334620;60;5577;"1";31249;"M";"0.NA";48355,8;82136,7;68453,7666666667;48355,8;86606,9;72474,4;41832,2;92028,2;73485,3117647059;41832,2;92028,2;73566,7681818182;41832,2;92028,2;73154,312;41832,2;92028,2;72122,8714285714;"0"
"monthly";10052;"OWNER";10565;352704;48;7348;"1";29580;"F";"classic";23775,3;35875,3;28403,95;20818,3;35875,3;25668,7888888889;20818,3;35875,3;25001,1076923077;6835,7;39440,4;24388,6421052632;6835,7;39440,4;23238,647826087;6835,7;39440,4;22268,2185185185;"1"
"monthly";10053;"OWNER";10552;317460;60;5291;"1";2149;"M";"0.NA";37772,5;135890,4;72103,5818181818;37772,5;135890,4;70142,0952380952;37772,5;135890,4;69975,8357142857;37772,5;135890,4;73573,9108108108;37772,5;135890,4;76371,136;37772,5;135890,4;77195,1444444444;"0"
"monthly";10054;"OWNER";10395;269964;36;7499;"1";3331;"F";"junior";53158,8;120646,8;80011,125;34274,3;120646,8;71187,0529411765;34274,3;120646,8;70997,6913043478;34274,3;120646,8;68882,6166666667;26909,6;120646,8;63620,5736842105;20121,5;120646,8;58400,7942307692;"1"
"monthly";10055;"OWNER";10300;157068;36;4363;"1";619;"F";"0.NA";38635,4;57035,4;50794,8;20514,6;57035,4;39282,72;20514,6;57035,4;35429,2;20514,6;57035,4;34761,8444444444;20514,6;57035,4;36660,9454545455;20514,6;88837,6;46709,2533333333;"0"
"after_tr";10059;"OWNER";10174;63972;36;1777;"0";28267;"M";"0.NA";28286,6;39052,7;31910,6666666667;22050,2;39052,7;28782,5666666667;14060;39052,7;25066,2;300;39052,7;21532,3454545455;300;39052,7;21532,3454545455;300;39052,7;21532,3454545455;"0"
"monthly";10069;"OWNER";10373;43200;24;1800;"1";28990;"F";"0.NA";30550,2;44219,2;37907,1333333333;30240,6;44219,2;37694;26340,5;44219,2;36522,9222222222;23753,3;44219,2;34971,756;23753,3;49819,9;36616,2513513514;23753,3;62263,4;38209,8642857143;"0"
"monthly";10076;"OWNER";10351;81144;36;2254;"1";27175;"F";"classic";55385,7;96889,7;77312,94;46045,2;96889,7;67030,9941176471;39088;127543;71917,646875;39088;127543;73384,4179487179;39088;127543;74035,2023255814;39088;127543;72622,6244444444;"1"
"monthly";10078;"OWNER";10471;125472;24;5228;"1";25896;"M";"0.NA";11897,6;17288;15914,15;11897,6;46699,4;27591,9818181818;11897,6;46699,4;29562,5882352941;11897,6;46699,4;29776,392;11897,6;46699,4;28016,01875;11897,6;111672,2;45875,9866666667;"0"
"monthly";10079;"OWNER";10421;290820;60;4847;"1";24772;"M";"classic";37527,9;56754,9;44483,0111111111;22445,1;56754,9;43316,1470588235;22445,1;58248,8;45372,3148148148;22445,1;59850,5;46307,9588235294;22445,1;59850,5;45857,5697674419;22445,1;59850,5;44823,0946428571;"1"
"monthly";10081;"OWNER";10557;276084;36;7669;"1";34405;"F";"classic";30765,4;76777,4;59845,8727272727;27423,1;76777,4;56441,255;27423,1;81229,1;59473,29375;27423,1;85020,6;61618,7380952381;27423,1;85020,6;62637,1132075472;18396,5;87414,5;61888,6444444444;"1"
"weekly";10081;"OWNER";10335;110736;48;2307;"1";25596;"F";"0.NA";23806,7;37647,7;31890,45;15738,6;37647,7;27922,0588235294;15670,6;37647,7;26212,3423076923;15670,6;47561,1;28592,1868421053;15670,6;55991,1;31297,6068181818;15670,6;55991,1;32131,5829787234;"0"
"weekly";10081;"OWNER";10335;110736;48;2307;"1";25596;"F";"0.NA";23585,1;37426,1;30636,35;13026,6;37426,1;26417,2470588235;13026,6;37426,1;24766,1115384615;13026,6;47062,3;27695,7236842105;13026,6;55991,1;30438,5931818182;13026,6;55991,1;31327,4;"0"
"monthly";10081;"OWNER";10189;219456;48;4572;"1";32886;"F";"0.NA";47678,8;77123,8;64193,8;38070,1;77123,8;58556,1166666667;23533,3;77123,8;50864,6222222222;400;77123,8;44366,0545454545;400;77123,8;44366,0545454545;400;77123,8;44366,0545454545;"0"
"monthly";10081;"DISPONENT";10189;219456;48;4572;"1";31114;"M";"0.NA";47678,8;77123,8;64193,8;38070,1;77123,8;58556,1166666667;23533,3;77123,8;50864,6222222222;400;77123,8;44366,0545454545;400;77123,8;44366,0545454545;400;77123,8;44366,0545454545;"0"
"weekly";10082;"OWNER";10269;156096;36;4336;"1";30165;"M";"0.NA";28471,9;60075,4;45283,4181818182;28471,9;88501,3;52033,5857142857;28471,9;93801,3;54852,7166666667;28471,9;93801,3;55902,3962962963;28471,9;93801,3;55814,27;26786,8;93801,3;53981,9242424242;"0"
"monthly";10084;"OWNER";10335;140880;60;2348;"1";32137;"M";"0.NA";8259,2;19587,8;16172,7833333333;8259,2;25426,7;18407,17;8259,2;58556,7;29535,2684210526;8259,2;79948,3;37667,4185185185;8259,2;81775,4;40480,4483870968;8259,2;81775,4;40821,1941176471;"0"
"monthly";10087;"OWNER";10504;44640;24;1860;"1";31818;"M";"0.NA";37897,4;55318,6;45985,4333333333;36584,4;55318,6;43634,08;34977,7;55318,6;41828,23125;30654,6;55318,6;40090,4095238095;10042,1;55318,6;39916,6730769231;10042,1;63139,4;41868,371875;"0"
"monthly";10087;"OWNER";10504;44640;24;1860;"1";31818;"M";"0.NA";39101,4;56521,8;45586,56;36385,5;56521,8;41435,67;35576,9;56521,8;40654,28125;30850,3;56521,8;39262,1142857143;10637,8;56521,8;39362,7076923077;10637,8;63747,7;41682,7909090909;"0"
"monthly";10091;"OWNER";10513;318480;60;5308;"0";30188;"M";"0.NA";16367,8;49186,1;33760,62;6229,1;49186,1;24618,8473684211;-1011,2;49186,1;20759,7111111111;-1011,2;49186,1;19200,6142857143;-1011,2;49186,1;21965,6119047619;-1011,2;72886,2;28216,3019230769;"0"
"monthly";10091;"OWNER";10540;16032;48;334;"1";35040;"F";"0.NA";16540,9;30690;20812,9666666667;16540,9;33460,9;22211,7777777778;16540,9;35336;23293,9777777778;16291,1;35336;22630,1944444444;14873,8;35336;22192,2239130435;14873,8;38740,1;22328,0814814815;"0"
"monthly";10092;"OWNER";10418;31140;60;519;"1";2576;"M";"0.NA";31608,1;36627,3;32920,65;20442,1;37613,5;31827,3363636364;20442,1;37613,5;31982,575;20442,1;37613,5;31423,445;20442,1;37613,5;31279,4333333333;20442,1;37613,5;30813,8083333333;"0"
"monthly";10095;"OWNER";10383;185640;60;3094;"1";33799;"F";"0.NA";21415,8;45505,8;27017,3428571429;21415,8;45505,8;27731,6416666667;17649,5;45505,8;25714,6631578947;17649,5;45505,8;25880,2071428571;17649,5;58994,7;27993,3894736842;17649,5;58994,7;28894,7024390244;"0"
"monthly";10102;"OWNER";10491;174840;60;2914;"1";29711;"F";"0.NA";22801;40406;30840,95;22801;43825;32162,9647058824;22801;45955,1;32989,5807692308;22801;55773,5;34586,1294117647;22801;55773,5;34072,23;19578,2;55773,5;33193,3265306122;"0"
"monthly";10105;"OWNER";10292;23328;12;1944;"1";34625;"F";"0.NA";27807,9;47504,8;38447,425;27807,9;68151,2;42030,2461538462;27807,9;68151,2;45842,8058823529;27807,9;68151,2;45960,675;27807,9;68151,2;44713,9826086957;19190;68151,2;41823,6230769231;"0"
"monthly";10105;"DISPONENT";10292;23328;12;1944;"1";32929;"M";"0.NA";27807,9;47504,8;38447,425;27807,9;68151,2;42030,2461538462;27807,9;68151,2;45842,8058823529;27807,9;68151,2;45960,675;27807,9;68151,2;44713,9826086957;19190;68151,2;41823,6230769231;"0"
"monthly";10107;"OWNER";10491;113436;36;3151;"1";31411;"M";"classic";33144,3;110482,6;79732,1;33144,3;110482,6;65794,2857142857;29656,1;118329,1;65504,275;17451,1;131410,1;65891,3848484849;17451,1;131410,1;65464,8625;17451,1;131410,1;62789,8319148936;"1"
"monthly";10108;"OWNER";10551;99216;36;2756;"1";29665;"F";"0.NA";30810,9;79892,9;46819,7857142857;30810,9;79892,9;45960,2538461538;30810,9;79892,9;51490,0222222222;26234,7;124071,7;55423,0793103448;20258,5;124071,7;49455,441025641;20258,5;124071,7;52042,6697674419;"0"
"monthly";10108;"DISPONENT";10551;99216;36;2756;"1";27041;"M";"0.NA";30810,9;79892,9;46819,7857142857;30810,9;79892,9;45960,2538461538;30810,9;79892,9;51490,0222222222;26234,7;124071,7;55423,0793103448;20258,5;124071,7;49455,441025641;20258,5;124071,7;52042,6697674419;"0"
"monthly";10113;"OWNER";10281;196224;48;4088;"1";29294;"M";"gold";38478,6;85379,6;63676,0333333333;38478,6;114320;73277,6545454545;38478,6;135473,2;81262,8666666667;38478,6;135473,2;81028,45;33232,1;135473,2;77105,2095238095;300;135473,2;72465,6695652174;"1"
"monthly";10115;"OWNER";10332;49488;24;2062;"1";26248;"F";"classic";36517,7;59456,1;41239,4;36517,7;67712,3;48737,9230769231;36517,7;69437,8;52301,65;36517,7;79862,9;54822,1142857143;36517,7;79862,9;55995,6125;36517,7;79862,9;55549,7222222222;"1"
"monthly";10117;"OWNER";10507;38496;12;3208;"1";34362;"F";"classic";58437,9;92238;76162,7714285714;41460,3;92238;75383,3916666667;34373,9;92238;70976,8533333333;34373,9;92238;66359,2611111111;16196,8;92238;61350,525;16196,8;92238;57493,3636363636;"1"
"monthly";10118;"OWNER";10561;163332;36;4537;"1";24813;"M";"0.NA";17500,6;23800,6;18827,9;2777;28615,2;16541,2846153846;2777;67680,1;24103,1105263158;2777;67680,1;28440,3178571429;2777;67680,1;25332,3;2777;67680,1;26639,5357142857;"0"
"monthly";10122;"OWNER";10478;170832;48;3559;"1";6;"M";"0.NA";51879,3;110028,3;65638,2666666667;51879,3;110028,3;71920,1769230769;42248,8;110081,8;72918,5047619048;42248,8;110081,8;68934,7925925926;27099,4;110081,8;63835,2486486487;27099,4;110081,8;65536,6688888889;"0"
"monthly";10124;"OWNER";10479;209040;24;8710;"1";3370;"M";"junior";39510,2;57504,2;44544,4857142857;30807;57504,2;39825,0615384615;23050,9;57504,2;35053,6227272727;23050,9;74276,7;39219,0233333333;23050,9;74276,7;40996,1861111111;23050,9;74276,7;43780,0355555556;"1"
"monthly";10127;"OWNER";10458;172272;24;7178;"1";26733;"M";"0.NA";46335,9;90263,9;65549,6666666667;41103,1;90263,9;63837,9333333333;41103,1;108779,2;65364,765;41103,1;108779,2;65115,736;34428;108779,2;62914,3225806452;25244,9;108779,2;59366,8657894737;"0"
"monthly";10128;"OWNER";10238;66696;24;2779;"1";2191;"M";"classic";57287,9;89595,1;74365,2090909091;47822,1;89595,1;70294,1769230769;13700;89595,1;62226,7352941177;1000;89595,1;58825,25;1000;89595,1;58825,25;1000;89595,1;58825,25;"1"
"monthly";10132;"OWNER";10297;49044;12;4087;"1";30416;"F";"0.NA";21093,9;40731,7;30521,6714285714;21093,9;105561;44151,5583333333;21093,9;105561;52145,45625;21093,9;105561;52427,4789473684;21093,9;105561;50237,1545454545;400;105561;48070,3217391304;"0"
"monthly";10132;"OWNER";10419;96984;36;2694;"1";757;"M";"0.NA";10753,1;31724,7;19696,0875;8188,4;32458,8;19540,3;8188,4;32458,8;18195,4;7327,3;32458,8;16995,8466666667;7327,3;32458,8;17493,065;7327,3;43930;19419,1444444444;"0"
"monthly";10139;"OWNER";10380;151200;36;4200;"1";28041;"M";"0.NA";43322,2;110723,2;75292,0555555555;43322,2;110723,2;76130,8368421053;43322,2;110723,2;78360,8423076923;43322,2;110723,2;78794,85;25052,4;110723,2;75554,696875;25052,4;110723,2;72891,5676470588;"0"
"monthly";10146;"OWNER";10368;495180;60;8253;"1";3645;"F";"junior";17531,2;67135,5;33347,55;13012,2;67135,5;32379,0916666667;12850,4;111650,4;38118,4722222222;12850,4;111650,4;42851,0666666667;12850,4;111650,4;44611,4875;12850,4;111650,4;46542,075;"1"
"monthly";10149;"OWNER";10496;39168;24;1632;"1";3339;"F";"0.NA";41811,2;67518,8;60967,5714285714;41811,2;69147;61386,4307692308;41811,2;69147;59078,405;41811,2;78633,8;59199,5666666667;41811,2;78633,8;59649,1060606061;41811,2;78633,8;59922,2179487179;"0"
"monthly";10152;"OWNER";10267;153936;24;6414;"1";29094;"M";"0.NA";61939,3;100675,4;74936,0333333333;59967,4;100675,4;73928,6833333333;32082;100675,4;66407,3222222222;1100;100675,4;58031,6272727273;1100;100675,4;58031,6272727273;1100;100675,4;58031,6272727273;"0"
"monthly";10155;"OWNER";10467;437460;60;7291;"1";30490;"F";"classic";21567,2;65315,2;39623,775;21567,2;68326,9;39703,14;17707;83329;40901,0318181818;15939,3;83329;39278,7851851852;15939,3;83329;41089,7176470588;15939,3;101417,7;45923,995;"1"
"monthly";10161;"OWNER";10505;17952;12;1496;"1";30733;"F";"0.NA";26967,1;42688,1;33162,1333333333;26967,1;42688,1;33125,1818181818;26363,5;42688,1;31493,4444444444;14223,1;42688,1;29136,0833333333;14223,1;42688,1;27960,9387096774;14223,1;42688,1;27999,2973684211;"0"
"monthly";10169;"OWNER";10453;249792;48;5204;"1";34711;"M";"classic";38813,5;70038,5;53121,42;17279,3;70038,5;42329,4545454545;17279,3;94979,3;47440,8882352941;17279,3;94979,3;54105,9291666667;17279,3;94979,3;57029,3066666667;17279,3;94979,3;59543,8235294118;"1"
