"","gutenberg_id","text"
"15865",5230,"and empty north and south, and, save for that peewit, the blue sky was"
"15866",5230,"empty too. “So help me,” said Mr. Thomas Marvel, shuffling his coat on"
"15867",5230,"to his shoulders again. “It’s the drink! I might ha’ known.”"
"15868",5230,""
"15869",5230,"“It’s not the drink,” said the Voice. “You keep your nerves steady.”"
"15870",5230,""
"15871",5230,"“Ow!” said Mr. Marvel, and his face grew white amidst its patches."
"15872",5230,"“It’s the drink!” his lips repeated noiselessly. He remained staring"
"15873",5230,"about him, rotating slowly backwards. “I could have _swore_ I heard a"
"15874",5230,"voice,” he whispered."
"15875",5230,""
"15876",5230,"“Of course you did.”"
"15877",5230,""
"15878",5230,"“It’s there again,” said Mr. Marvel, closing his eyes and clasping his"
"15879",5230,"hand on his brow with a tragic gesture. He was suddenly taken by the"
"15880",5230,"collar and shaken violently, and left more dazed than ever. “Don’t be a"
"15881",5230,"fool,” said the Voice."
"15882",5230,""
"15883",5230,"“I’m—off—my—blooming—chump,” said Mr. Marvel. “It’s no good. It’s"
"15884",5230,"fretting about them blarsted boots. I’m off my blessed blooming chump."
"15885",5230,"Or it’s spirits.”"
"15886",5230,""
"15887",5230,"“Neither one thing nor the other,” said the Voice. “Listen!”"
"15888",5230,""
"15889",5230,"“Chump,” said Mr. Marvel."
"15890",5230,""
"15891",5230,"“One minute,” said the Voice, penetratingly, tremulous with"
"15892",5230,"self-control."
"15893",5230,""
"15894",5230,"“Well?” said Mr. Thomas Marvel, with a strange feeling of having been"
"15895",5230,"dug in the chest by a finger."
"15896",5230,""
"15897",5230,"“You think I’m just imagination? Just imagination?”"
"15898",5230,""
"15899",5230,"“What else _can_ you be?” said Mr. Thomas Marvel, rubbing the back of"
"15900",5230,"his neck."
"15901",5230,""
"15902",5230,"“Very well,” said the Voice, in a tone of relief. “Then I’m going to"
"15903",5230,"throw flints at you till you think differently.”"
"15904",5230,""
"15905",5230,"“But where _are_ yer?”"
"15906",5230,""
"15907",5230,"The Voice made no answer. Whizz came a flint, apparently out of the"
"15908",5230,"air, and missed Mr. Marvel’s shoulder by a hair’s-breadth. Mr. Marvel,"
"15909",5230,"turning, saw a flint jerk up into the air, trace a complicated path,"
"15910",5230,"hang for a moment, and then fling at his feet with almost invisible"
"15911",5230,"rapidity. He was too amazed to dodge. Whizz it came, and ricochetted"
"15912",5230,"from a bare toe into the ditch. Mr. Thomas Marvel jumped a foot and"
"15913",5230,"howled aloud. Then he started to run, tripped over an unseen obstacle,"
"15914",5230,"and came head over heels into a sitting position."
"15915",5230,""
"15916",5230,"“_Now_,” said the Voice, as a third stone curved upward and hung in the"
"15917",5230,"air above the tramp. “Am I imagination?”"
"15918",5230,""
"15919",5230,"Mr. Marvel by way of reply struggled to his feet, and was immediately"
"15920",5230,"rolled over again. He lay quiet for a moment. “If you struggle any"
"15921",5230,"more,” said the Voice, “I shall throw the flint at your head.”"
"15922",5230,""
"15923",5230,"“It’s a fair do,” said Mr. Thomas Marvel, sitting up, taking his"
"15924",5230,"wounded toe in hand and fixing his eye on the third missile. “I don’t"
"15925",5230,"understand it. Stones flinging themselves. Stones talking. Put yourself"
"15926",5230,"down. Rot away. I’m done.”"
"15927",5230,""
"15928",5230,"The third flint fell."
"15929",5230,""
"15930",5230,"“It’s very simple,” said the Voice. “I’m an invisible man.”"
"15931",5230,""
"15932",5230,"“Tell us something I don’t know,” said Mr. Marvel, gasping with pain."
"15933",5230,"“Where you’ve hid—how you do it—I _don’t_ know. I’m beat.”"
"15934",5230,""
"15935",5230,"“That’s all,” said the Voice. “I’m invisible. That’s what I want you to"
"15936",5230,"understand.”"
"15937",5230,""
"15938",5230,"“Anyone could see that. There is no need for you to be so confounded"
"15939",5230,"impatient, mister. _Now_ then. Give us a notion. How are you hid?”"
"15940",5230,""
"15941",5230,"“I’m invisible. That’s the great point. And what I want you to"
"15942",5230,"understand is this—”"
"15943",5230,""
"15944",5230,"“But whereabouts?” interrupted Mr. Marvel."
"15945",5230,""
"15946",5230,"“Here! Six yards in front of you.”"
"15947",5230,""
"15948",5230,"“Oh, _come_! I ain’t blind. You’ll be telling me next you’re just thin"
"15949",5230,"air. I’m not one of your ignorant tramps—”"
"15950",5230,""
"15951",5230,"“Yes, I am—thin air. You’re looking through me.”"
"15952",5230,""
"15953",5230,"“What! Ain’t there any stuff to you. _Vox et_—what is it?—jabber. Is it"
"15954",5230,"that?”"
"15955",5230,""
"15956",5230,"“I am just a human being—solid, needing food and drink, needing"
"15957",5230,"covering too—But I’m invisible. You see? Invisible. Simple idea."
"15958",5230,"Invisible.”"
"15959",5230,""
"15960",5230,"“What, real like?”"
"15961",5230,""
"15962",5230,"“Yes, real.”"
"15963",5230,""
"15964",5230,"“Let’s have a hand of you,” said Marvel, “if you _are_ real. It won’t"
"15965",5230,"be so darn out-of-the-way like, then—_Lord_!” he said, “how you made me"
"15966",5230,"jump!—gripping me like that!”"
"15967",5230,""
"15968",5230,"He felt the hand that had closed round his wrist with his disengaged"
"15969",5230,"fingers, and his fingers went timorously up the arm, patted a muscular"
"15970",5230,"chest, and explored a bearded face. Marvel’s face was astonishment."
"15971",5230,""
"15972",5230,"“I’m dashed!” he said. “If this don’t beat cock-fighting! Most"
"15973",5230,"remarkable!—And there I can see a rabbit clean through you, ’arf a mile"
"15974",5230,"away! Not a bit of you visible—except—”"
"15975",5230,""
"15976",5230,"He scrutinised the apparently empty space keenly. “You ’aven’t been"
"15977",5230,"eatin’ bread and cheese?” he asked, holding the invisible arm."
"15978",5230,""
"15979",5230,"“You’re quite right, and it’s not quite assimilated into the system.”"
"15980",5230,""
"15981",5230,"“Ah!” said Mr. Marvel. “Sort of ghostly, though.”"
"15982",5230,""
"15983",5230,"“Of course, all this isn’t half so wonderful as you think.”"
"15984",5230,""
"15985",5230,"“It’s quite wonderful enough for _my_ modest wants,” said Mr. Thomas"
"15986",5230,"Marvel. “Howjer manage it! How the dooce is it done?”"
"15987",5230,""
"15988",5230,"“It’s too long a story. And besides—”"
"15989",5230,""
"15990",5230,"“I tell you, the whole business fairly beats me,” said Mr. Marvel."
"15991",5230,""
"15992",5230,"“What I want to say at present is this: I need help. I have come to"
"15993",5230,"that—I came upon you suddenly. I was wandering, mad with rage, naked,"
"15994",5230,"impotent. I could have murdered. And I saw you—”"
"15995",5230,""
"15996",5230,"“_Lord_!” said Mr. Marvel."
"15997",5230,""
"15998",5230,"“I came up behind you—hesitated—went on—”"
"15999",5230,""
"16000",5230,"Mr. Marvel’s expression was eloquent."
"16001",5230,""
"16002",5230,"“—then stopped. ‘Here,’ I said, ‘is an outcast like myself. This is the"
"16003",5230,"man for me.’ So I turned back and came to you—you. And—”"
"16004",5230,""
"16005",5230,"“_Lord_!” said Mr. Marvel. “But I’m all in a tizzy. May I ask—How is"
"16006",5230,"it? And what you may be requiring in the way of help?—Invisible!”"
"16007",5230,""
"16008",5230,"“I want you to help me get clothes—and shelter—and then, with other"
"16009",5230,"things. I’ve left them long enough. If you won’t—well! But you"
"16010",5230,"_will—must_.”"
"16011",5230,""
"16012",5230,"“Look here,” said Mr. Marvel. “I’m too flabbergasted. Don’t knock me"
"16013",5230,"about any more. And leave me go. I must get steady a bit. And you’ve"
"16014",5230,"pretty near broken my toe. It’s all so unreasonable. Empty downs, empty"
"16015",5230,"sky. Nothing visible for miles except the bosom of Nature. And then"
"16016",5230,"comes a voice. A voice out of heaven! And stones! And a fist—Lord!”"
"16017",5230,""
"16018",5230,"“Pull yourself together,” said the Voice, “for you have to do the job"
"16019",5230,"I’ve chosen for you.”"
"16020",5230,""
"16021",5230,"Mr. Marvel blew out his cheeks, and his eyes were round."
"16022",5230,""
"16023",5230,"“I’ve chosen you,” said the Voice. “You are the only man except some of"
"16024",5230,"those fools down there, who knows there is such a thing as an invisible"
"16025",5230,"man. You have to be my helper. Help me—and I will do great things for"
"16026",5230,"you. An invisible man is a man of power.” He stopped for a moment to"
"16027",5230,"sneeze violently."
"16028",5230,""
"16029",5230,"“But if you betray me,” he said, “if you fail to do as I direct you—”"
"16030",5230,"He paused and tapped Mr. Marvel’s shoulder smartly. Mr. Marvel gave a"
"16031",5230,"yelp of terror at the touch. “I don’t want to betray you,” said Mr."
"16032",5230,"Marvel, edging away from the direction of the fingers. “Don’t you go"
"16033",5230,"a-thinking that, whatever you do. All I want to do is to help you—just"
"16034",5230,"tell me what I got to do. (Lord!) Whatever you want done, that I’m most"
"16035",5230,"willing to do.”"
"16036",5230,""
"16037",5230,""
"16038",5230,""
"16039",5230,""
"16040",5230,"CHAPTER X."
"16041",5230,"MR. MARVEL’S VISIT TO IPING"
"16042",5230,""
"16043",5230,""
"16044",5230,"After the first gusty panic had spent itself Iping became"
"16045",5230,"argumentative. Scepticism suddenly reared its head—rather nervous"
"16046",5230,"scepticism, not at all assured of its back, but scepticism"
"16047",5230,"nevertheless. It is so much easier not to believe in an invisible man;"
"16048",5230,"and those who had actually seen him dissolve into air, or felt the"
"16049",5230,"strength of his arm, could be counted on the fingers of two hands. And"
"16050",5230,"of these witnesses Mr. Wadgers was presently missing, having retired"
"16051",5230,"impregnably behind the bolts and bars of his own house, and Jaffers was"
"16052",5230,"lying stunned in the parlour of the “Coach and Horses.” Great and"
"16053",5230,"strange ideas transcending experience often have less effect upon men"
"16054",5230,"and women than smaller, more tangible considerations. Iping was gay"
"16055",5230,"with bunting, and everybody was in gala dress. Whit Monday had been"
"16056",5230,"looked forward to for a month or more. By the afternoon even those who"
"16057",5230,"believed in the Unseen were beginning to resume their little amusements"
"16058",5230,"in a tentative fashion, on the supposition that he had quite gone away,"
"16059",5230,"and with the sceptics he was already a jest. But people, sceptics and"
"16060",5230,"believers alike, were remarkably sociable all that day."
"16061",5230,""
"16062",5230,"Haysman’s meadow was gay with a tent, in which Mrs. Bunting and other"
"16063",5230,"ladies were preparing tea, while, without, the Sunday-school children"
"16064",5230,"ran races and played games under the noisy guidance of the curate and"
"16065",5230,"the Misses Cuss and Sackbut. No doubt there was a slight uneasiness in"
"16066",5230,"the air, but people for the most part had the sense to conceal whatever"
"16067",5230,"imaginative qualms they experienced. On the village green an inclined"
